"id","smilesRXN","c1","c2","c3","c4","r1","r2","r3","r4","s1","s2","s3","s4","y1"
856,"ClC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CC1=CC=C(Cl)C=C1)B1OC(C)(C)C(C)(C)O1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)(C)C)C(C)(C)C",NA,"","[F-].[Cs+]","O=O",NA,NA,"CN(C)C=O","C1CCOC1",NA,NA,74
857,"CC(C)(C)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)(C)C1=CC=C(C=C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)(C)C)C(C)(C)C",NA,"","[F-].[Cs+]","O=O",NA,NA,"CN(C)C=O","C1CCOC1",NA,NA,74
858,"CSC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CSC1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)(C)C)C(C)(C)C",NA,"","[F-].[Cs+]","O=O",NA,NA,"CN(C)C=O","C1CCOC1",NA,NA,74
859,"FC(F)(F)C1=CC(C=C)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CC1=CC(=CC=C1)C(F)(F)F)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)(C)C)C(C)(C)C",NA,"","O=O",NA,NA,NA,"CCCCC","C1CCOC1",NA,NA,74
860,"CC(=O)OCCCC#C.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CC(=O)OCCC\C=C(/B1OC(C)(C)C(C)(C)O1)B1NC2=CC=CC3=C2C(N1)=CC=C3","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C",NA,NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,74
861,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)NC(=O)CCC#C>>CC(C)NC(=O)CCC=C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,74
862,"COC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>COC1=CC=C(C=C1)C(C)B1OC(C)(C)C(C)(C)O1","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(C=5OCC([N]51)C(C)(C)C)=[N]42",NA,NA,"","CC(C)(C)[O-].[Na+]",NA,NA,NA,"C1CCOC1",NA,NA,NA,74
863,"C=CC1CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2CCCCC2)OC1(C)C","C=1C=C2C(=[N](C3=C(C=C(C=C3C)C)C)[Co+]4([N]2=C(C1)C(=[N]4C5=C(C=C(C=C5C)C)C)C)[CH3-])C",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,74
864,"CC1(C)OBOC1(C)C.CC(=C)\C=C\CCCCO[Si](C)(C)C(C)(C)C>>C[C@H](CB1OC(C)(C)C(C)(C)O1)\C=C\CCCCO[Si](C)(C)C(C)(C)C","[Br-][Co+2]1([Br-])[N]2=C(OCC2C=3C=CC=CC3)C=4C=CC=CC4[P]1(C=5C=CC=CC5)C=6C=CC=CC6",NA,NA,"","[Zn]","[B-](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)(C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F.[Na+]",NA,NA,"C(Cl)Cl",NA,NA,NA,74
865,"BrC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC=C(Br)C=C2)OC1(C)C","Cl[P]12N3C=4C=CC=CC4[P](C=5C=CC=CC5)(C=6C=CC=CC6)[Co+2]1([Cl-])([Cl-])[P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9N2CC3","[B-](CC)(CC)CC.[K+]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,74
866,"CC=C1CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2CCCCC2)OC1(C)C","C=1C(=CC=2C(=[N](C=3C(=CC(=CC3C)C)C)[Co+]4([N]2C1C(=[N]4C=5C(=CC(=CC5C)C)C)C)[CH3-])C)N6CCCC6",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,74
867,"CC1=CC=C(O[S](C)(=O)=O)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","[Li+].[CH3-]","[Cl-][Co+2]1([Cl-])[N]2=C(OCC2C)[C-]34[CH]5=[CH]6[CH]7=C3([P]1(C(C)C)C(C)C)[Fe+2]89%10%116754[CH]=%12[CH]%11=[CH]%10[CH-]9[CH]%128",NA,"","CCOC(=O)C1CCN(C1)C",NA,NA,NA,"CCOCOCC","CC(C)(C)OC",NA,NA,74
868,"CC(=C)C1=C(F)C=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(F)C=CC=C1","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C(C)C)C(C)C)C)C=5OCC([N]52)C(C)(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]",NA,NA,NA,"C1CCOC1",NA,NA,NA,74
870,"BrC1=CC=CC2=C1C=CC=N2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC2=C1C=CC=N2","[Li+].[CH3-]","[Cl-][Co+2]1([Cl-])[N]2=C(OCC2C)[C-]34[CH]5=[CH]6[CH]7=C3([P]1(C(C)C)C(C)C)[Fe+2]89%10%116754[CH]=%12[CH]%11=[CH]%10[CH-]9[CH]%128",NA,"","CCOC(=O)C1CCN(C1)C",NA,NA,NA,"CCOCOCC","CC(C)(C)OC",NA,NA,74
871,"CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=C(Cl)C=C1>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(Cl)C=C2)C2=CC=CC=C12","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CC(P(C1C2=CC=CC=C2)CCP3C(CCC3C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,73
872,"CC1(C)OBOC1(C)C.CCCC#CCCC>>CCC\C=C(/CCC)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,73
873,"CC1(C)OBOC1(C)C.CCCC#CCCC>>CCC\C=C(/CCC)B1OC(C)(C)C(C)(C)O1","CC(C)(C)[O-].[K+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC(=CC(C=5C=CC=C[N]51)=[N]42)C=6C=CN=CC6",NA,"","C(Cl)Cl",NA,NA,NA,"C1CCOC1",NA,NA,NA,72
874,"CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=C(OC(C)=O)C=C1>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(OC(C)=O)C=C2)C1=O","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC(C)(C)P1CC2=CC=CC=C2C1C3C4=CC=CC=C4CP3C(C)(C)C",NA,"",NA,NA,NA,NA,"CC#N",NA,NA,NA,73
875,"CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=C(C=C1)C1(C)OCCO1>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(C=C2)C2(C)OCCO2)C2=CC=CC=C12","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CC(P(C1C2=CC=CC=C2)CCP3C(CCC3C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,73
876,"C=CC=C(C1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCC(C1=CC=CC=C1)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,73
877,"CC1(C)OBOC1(C)C.CC(=C)CN(CC#CC1=CC=CC=C1)[S](=O)(=O)C1=CC=C(C)C=C1>>CC1=CC=C(C=C1)[S](=O)(=O)N1C\C(=C/C2=CC=CC=C2)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)C1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC(C)(C)P1CC2=CC=CC=C2C1C3C4=CC=CC=C4CP3C(C)(C)C",NA,"",NA,NA,NA,NA,"CC#N",NA,NA,NA,73
878,"CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1CC2CC1C=C2",NA,NA,NA,"C1CCOC1",NA,NA,NA,73
881,"C#CCN(CC#C)CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C1\CN(CC2=CC=CC=C2)CC1=C","[Cl-][Co+2]1([Cl-])[N]=2C=CC=C3C=CC4=CC=C[N]1=C4C32","CCCC[N+](CCCC)(CCCC)CCCC.[F-]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,73
882,"CC1(C)COB(OC1)B1OCC(C)(C)CO1.ClCCCCCCN1C2=CC=CC=C2C2=CC=CC=C12>>CC1(C)COB(CCCCCCN2C3=CC=CC=C3C3=CC=CC=C23)OC1","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-].[Co]","C1CCC(CC1)N2C=C[N+](=[C-]2)C3CCCCC3",NA,"","CC[O-]","O=O",NA,NA,"CC(C)(C)OC",NA,NA,NA,73
883,"BrCCC1OCCCO1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CCC2OCCCO2)OC1(C)C","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-].[Co]","C1CCC(CC1)N2C=C[N+](=[C-]2)C3CCCCC3",NA,"","CC[O-]","O=O",NA,NA,"CC(C)(C)OC",NA,NA,NA,73
884,"CC=C(C)C=C.CCCCC#CB1OC(C)(C)C(C)(C)O1>>CCCCC1=C(B2OC(C)(C)C(C)(C)O2)C(C)=C(C)C=C1","[Zn]","[Zn](I)I","[Br-][Co+2]1([Br-])[P](C=2C=CC=CC2)(C=3C=CC=CC3)CC[P]1(C=4C=CC=CC4)C=5C=CC=CC5","","C(#N)C1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N",NA,NA,NA,"C(Cl)Cl","C1=CC=CC=C1",NA,NA,73
885,"CC1(C)OBOC1(C)C.O=C(CCC1=CC=C(C=C1)C#C)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)\C=C\C1=CC=C(CCC(=O)C2=CC=CC=C2)C=C1","[H-][Co+]([P](OCC)(OCC)C=1C=CC=CC1)([P](OCC)(OCC)C=2C=CC=CC2)([P](OCC)(OCC)C=3C=CC=CC3)[P](OCC)(OCC)C=4C=CC=CC4",NA,NA,"",NA,NA,NA,NA,"CCOC(=O)C",NA,NA,NA,73
886,"CC1(C)OBOC1(C)C.C[N]12CC(=O)[O-][B+3]1([O-]C(=O)C2)[C-]1=CCC2=CC=CC=C12>>[H][C@@]1(C[C@@-]([H])(C2=CC=CC=C12)[B+3]12[O-]C(=O)C[N]1(C)CC(=O)[O-]2)B1OC(C)(C)C(C)(C)O1","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,73
887,"C#CCCOC1CCCCO1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CCCOC1CCCCO1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,73
888,"C=CC1=CC(C=C)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CC1=CC(C=C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)=CC=C1)B1OC(C)(C)C(C)(C)O1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)(C)C)C(C)(C)C",NA,"","[F-].[Cs+]","O=O",NA,NA,"CN(C)C=O","C1CCOC1",NA,NA,73
889,"C#CCCOC1CCCCO1.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CC1(C)OB(OC1(C)C)C(=C/CCOC1CCCCO1)\B1NC2=CC=CC3=C2C(N1)=CC=C3","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C",NA,NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,73
890,"CCCCCC#C.[H][C@@]12C[C@@H]3C[C@@H](C3(C)C)[C@]1(C)OB(O2)B1O[C@]2([H])C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1>>[H][C@]12C[C@@H]3C[C@@H](C3(C)C)[C@]1(C)OB(O2)C(=CCCCCC)B1O[C@@]2([H])C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,73
891,"CC1(C)OBOC1(C)C.CC(=C)\C=C\CCCCN1C(=O)C2=CC=CC=C2C1=O>>C[C@H](CB1OC(C)(C)C(C)(C)O1)\C=C\CCCCN1C(=O)C2=CC=CC=C2C1=O","[Br-][Co+2]1([Br-])[N]2=C(OCC2C=3C=CC=CC3)C=4C=CC=CC4[P]1(C=5C=CC=CC5)C=6C=CC=CC6",NA,NA,"","[Zn]","[B-](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)(C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F.[Na+]",NA,NA,"C(Cl)Cl",NA,NA,NA,73
892,"CC1(C)OBOC1(C)C.CC(=C)C1=CC=C(I)C=C1>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(I)C=C1","O1C=2C=3C=CC=C4C(=[N](C5=C(C=CC=C5C(C)C)C(C)C)[Co+]([N]34)([N]2C(C1)C(C)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,NA,NA,NA,NA,73
893,"CC1(C)OBOC1(C)C.CC(=C)C1=CC=C(I)C=C1>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(I)C=C1","O1C=2C=3C=CC=C4C(=[N](C5=C(C=CC=C5C(C)C)C(C)C)[Co+]([N]34)([N]2C(C1)C(C)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,"C1CCOC1",NA,NA,NA,73
894,"CC1(C)OBOC1(C)C.CC(=C)C1=C(C)C=C(Br)C=C1>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=C(Br)C=C1","[B-](C(C)CC)(C(C)CC)C(C)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C)C)C)C=5OCC([N]52)CC=6C=CC=CC6",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,73
895,"CCCCC#CCCCC.CC1(C)OBOC1(C)C>>CCCC\C=C(/CCCC)B1OC(C)(C)C(C)(C)O1","[Br-][Co+2]12([Br-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C)C)C)C=5N(C=6C=CC=CC6)CC([N]52)C(C)C",NA,NA,"","[HH]","[B-](CC)(CC)CC.[Na+]",NA,NA,"CCOCC","C1CCOC1",NA,NA,73
896,"CC1(C)OBOC1(C)C.CCCCC(=C)C1=C(C)C=CC=C1>>CCCC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1","[B-](C(C)CC)(C(C)CC)C(C)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C)C)C)C=5OCC([N]52)CC=6C=CC=CC6",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,73
897,"CC1(C)OBOC1(C)C.CCC(=C)C1=C(C)C=CC=C1>>CC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1","[B-](C(C)CC)(C(C)CC)C(C)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C)C)C)C=5OCC([N]52)CC=6C=CC=CC6",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,73
898,"COC1=CC(Cl)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1","[Li+].[CH3-]","[Cl-][Co+2]1([Cl-])[N]2=C(OCC2C)[C-]34[CH]5=[CH]6[CH]7=C3([P]1(C(C)C)C(C)C)[Fe+2]89%10%116754[CH]=%12[CH]%11=[CH]%10[CH-]9[CH]%128",NA,"","CCOC(=O)C1CCN(C1)C",NA,NA,NA,"CCOCOCC","CC(C)(C)OC",NA,NA,73
900,"C=CCCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCC1=CC=CC=C1)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1C=CC2C1C3CC2C=C3",NA,NA,NA,"CCCCCC",NA,NA,NA,72
901,"CC=CC=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,72
902,"CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=CS1>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=CS2)C1=O","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC(C)(C)P1CC2=CC=CC=C2C1C3C4=CC=CC=C4CP3C(C)(C)C",NA,"",NA,NA,NA,NA,"CC#N",NA,NA,NA,72
903,"C=CC=CCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,72
905,"CC1(C)OBOC1(C)C.C#CC1CCCCC1>>CC1(C)OB(OC1(C)C)\C=C\C1CCCCC1","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]",NA,"",NA,NA,NA,NA,"CC#N",NA,NA,NA,72
906,"C=CC=CC1=CC=CO1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCC1=CC=CO1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,72
908,"CC1(C)OBOC1(C)C.CC(=O)C(CC#C)(CC#C)C(C)=O>>CC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(C)=O","[Cl-][Co+2]1([Cl-])[N]=2C=CC=C3C=CC4=CC=C[N]1=C4C32","CCCC[N+](CCCC)(CCCC)CCCC.[F-]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,72
909,"BrC1CCCC1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1CCCC1","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-].[Co]","C1CCC(CC1)N2C=C[N+](=[C-]2)C3CCCCC3",NA,"","CC[O-]","O=O",NA,NA,"CC(C)(C)OC",NA,NA,NA,72
910,"BrCCCCC=C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CC2CCCC2)OC1(C)C","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-].[Co]","C1CCC(CC1)N2C=C[N+](=[C-]2)C3CCCCC3",NA,"","CC[O-]","O=O",NA,NA,"CC(C)(C)OC",NA,NA,NA,72
911,"COCCBr.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COCCB1OC(C)(C)C(C)(C)O1","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-].[Co]","C1CCC(CC1)N2C=C[N+](=[C-]2)C3CCCCC3",NA,"","CC[O-]","O=O",NA,NA,"CC(C)(C)OC",NA,NA,NA,72
912,"CC1(C)OBOC1(C)C.CCCC\C=C\C(C)=C>>CCCC\C=C\C(C)CB1OC(C)(C)C(C)(C)O1","[Br-][Co+2]1([Br-])[P](C=2C=CC=CC2)(C=3C=CC=CC3)CCC[P]1(C=4C=CC=CC4)C=5C=CC=CC5",NA,NA,"","[Zn]","[B-](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)(C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F.[Na+]",NA,NA,"C(Cl)Cl",NA,NA,NA,72
913,"FC1=C(F)C(F)=C(CC=C)C(F)=C1F.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=C(F)C(F)=C(F)C(F)=C2F)OC1(C)C","[H-][Co+]([P](OCC)(OCC)C=1C=CC=CC1)([P](OCC)(OCC)C=2C=CC=CC2)([P](OCC)(OCC)C=3C=CC=CC3)[P](OCC)(OCC)C=4C=CC=CC4",NA,NA,"","[B-](CC)(CC)CC.[K+]",NA,NA,NA,"C1CCOC1",NA,NA,NA,72
914,"FC1=C(F)C(F)=C(CC=C)C(F)=C1F.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=C(F)C(F)=C(F)C(F)=C2F)OC1(C)C","[H-][Co+]([P](OCC)(OCC)C=1C=CC=CC1)([P](OCC)(OCC)C=2C=CC=CC2)([P](OCC)(OCC)C=3C=CC=CC3)[P](OCC)(OCC)C=4C=CC=CC4",NA,NA,"","[B-](CC)(CC)CC.[K+]",NA,NA,NA,"C1CCOC1",NA,NA,NA,72
915,"CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,NA,"",NA,NA,NA,NA,"CC(C)(C)OC",NA,NA,NA,72
916,"CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,NA,"",NA,NA,NA,NA,"CC(C)(C)OC",NA,NA,NA,72
