id,smilesRXN,c1,c2,c3,c4,c5,r1,r2,r3,r4,r5,r6,r7,s1,s2,s3,s4,s5,y1
1554,CC1CC2=CC(=CC=C2O1)C1=CC=CC=C1.CC1=CC(C)=C(B(Br)Br)C(C)=C1>>CC1CC2=CC(=CC=C2OB1C1=C(C)C=C(C)C=C1C)C1=CC=CC=C1,2640505-89-9,,,,,7440-66-6,,,,,,,108-88-3,,,,,71
1555,NC(=O)C1=C(N)C=CC=C1.OB(O)C1=C(C=C)C=CC=C1>>C=CC1=C(C=CC=C1)B1NC(=O)C2=CC=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,71
1559,COC1=C(I)C=C(Cl)C=C1.CCCCCCC(Br)B1OC(C)(C)C(C)(C)O1>>CCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=C(OC)C=CC(Cl)=C1,1295-35-8,17217-57-1,,,,7440-66-6,,,,,,,109-99-9,7226-23-5,,,,71
1560,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC1=CC=C(OCCCC=C)C=C1>>COC1=CC=C(OCCCCC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,1295-35-8,940934-47-4,,,,121-44-8,865-34-9,,,,,,108-88-3,109-99-9,,,,71
1562,C1C23CC12C3.CC1(C)OB(OC1(C)C)C(=C)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1(CC11CC(=C)C1)C1=CC=CC=C1,865-48-5,1295-35-8,173035-10-4,,,,,,,,,,108-88-3,60-29-7,,,,71
1563,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.C[N+](C)(C)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1,1295-35-8,181422-72-0,,,,865-47-4,,,,,,,108-88-3,110-80-5,,,,71
1564,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.CC1=CC=CC(=C1)[N+](C)(C)C>>CC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1,998-40-3,1295-35-8,,,,865-48-5,,,,,,,123-91-1,,,,,71
1565,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@@H](OC(=O)C(C)(C)C)\C=C\C1=CC=C(F)C=C1>>C[C@@H](\C=C\C1=CC=C(F)C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,7650-91-1,,,,7778-53-2,,,,,,,75-05-8,,,,,71
1566,CC1=C(Cl)C=CC(=C1)N1C2=CC(=CC=C2C2=CC=C(C=C12)B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1.C(CP(C1=CC=CC=C1)C1=CC=CC=C1)CP(C1=CC=CC=C1)C1=CC=CC=C1>>[H]C1=C(CCCCCC)C=C(S1)C1=C(C)C=C(C=C1)N1C2=CC(=CC=C2C2=CC=C(C=C12)B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1295-35-8,6147-53-1,,,,603-35-0,1068-55-9,7647-01-0,7732-18-5,,,,108-88-3,109-99-9,,,,71
1567,COC1=C(C=CC=C1)C(=O)OC(C)(C)C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)(C)OC(=O)C1=C(C=CC=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,,,,141-53-7,,,,,,,108-88-3,,,,,71
1568,C1CN(CCO1)C1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C1=CC=CC=C1,1295-35-8,848085-28-9,,,,532-32-1,,,,,,,108-88-3,,,,,71
1569,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.CC1=CC=CC(C[N+](C)(C)C)=C1>>CC1=CC=CC(CB2OC(C)(C)C(C)(C)O2)=C1,1295-35-8,181422-72-0,,,,865-48-5,,,,,,,108-88-3,110-80-5,,,,71
1570,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@H](OC(=O)N(C)C)\C=C\C1=CC=CC=C1>>C[C@H](\C=C\C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,7650-91-1,,,,7778-53-2,,,,,,,75-05-8,,,,,71
1571,CC1(C)COB(OC1)B1OCC(C)(C)CO1.O=C(OC1=CC=CC=C1)C1=CC=C(C=C1)C1=CC2=C(C=CC=C2)C=C1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C1=CC2=C(C=CC=C2)C=C1,865-48-5,1295-35-8,181422-72-0,,,497-19-8,7647-14-5,,,,,,123-91-1,,,,,71
1572,CC1(C)COB(OC1)B1OCC(C)(C)CO1.CC1=CC=CC(C)=C1[S](=O)C1=CC=CS1>>CC1(C)COB(OC1)C1=CC=CS1,1295-35-8,286014-38-8,,,,865-48-5,,,,,,,123-91-1,,,,,71
1573,CC1(C)COB(OC1)B1OCC(C)(C)CO1.O=[S](C1=CC2=C(C=CC=C2)C=C1)C1=CC2=C(C=CC=C2)C=C1>>CC1(C)COB(OC1)C1=CC2=C(C=CC=C2)C=C1,1295-35-8,286014-38-8,,,,865-48-5,,,,,,,123-91-1,,,,,71
1574,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.FC(=O)C1=CC=C(C=C1)C1=CC=C(F)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=CC=C(F)C=C1,603-35-0,1295-35-8,,,,7647-14-5,7789-23-3,,,,,,108-88-3,111-65-9,,,,71
1575,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.FC(=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,603-35-0,1295-35-8,,,,7647-14-5,7789-23-3,,,,,,108-88-3,111-65-9,,,,71
1576,C=CC1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CC1=CC=C(C=C1)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,940934-47-4,,,,121-44-8,865-34-9,,,,,,108-88-3,109-99-9,,,,71
1578,C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1,865-48-5,1295-35-8,181422-72-0,,,,,,,,,,71-43-2,,,,,71
1579,O=C(OC1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC2=C1C=CC=C2,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,71
1581,CN(C)C(=O)OC1=CC=C(C=C1)C(C)=O.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC(=O)C1=CC=C(C=C1)B1OCC(C)(C)CO1,2622-14-2,19999-87-2,,,,865-48-5,12125-02-9,,,,,,108-88-3,110-71-4,7732-18-5,,,71
1582,CC1(C)OBOC1(C)C.CC(C)(C)C1=CC2=CC=C3C=CC(C4=CC5=C(C=C4)C=C(Br)C=C5)=C4C=CC(=C1)C2=C34>>CC(C)(C)C1=CC2=CC=C3C=CC(C4=CC5=C(C=C4)C=C(C=C5)B4OC(C)(C)C(C)(C)O4)=C4C=CC(=C1)C2=C34,15629-92-2,,,,,121-44-8,,,,,,,108-88-3,7732-18-5,,,,71
1583,C#CC1=CC=CC=C1.COB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=C)C1=CC=CC=C1,15629-92-2,,,,,1191-15-7,7732-18-5,,,,,,109-99-9,,,,,71
1584,ClC1=CC=C(C=C1)C#C.COB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=C)C1=CC=C(Cl)C=C1,15629-92-2,,,,,1191-15-7,7732-18-5,,,,,,109-99-9,,,,,71
1585,CC1(C)OBOC1(C)C.COC(=O)C1=CC(I)=C(C=C1)C(=O)OC>>COC(=O)C1=CC(B2OC(C)(C)C(C)(C)O2)=C(C=C1)C(=O)OC,15629-92-2,,,,,43729-97-1,,,,,,,,,,,,71
1586,CC1(C)OBOC1(C)C.COC(=O)C1=CC(I)=C(C=C1)C(=O)OC>>COC(=O)C1=CC(B2OC(C)(C)C(C)(C)O2)=C(C=C1)C(=O)OC,15629-92-2,,,,,7560-83-0,,,,,,,108-88-3,,,,,71
1587,CC1(C)OBOC1(C)C.COC(=O)C1=CC(I)=C(C=C1)C(=O)OC>>COC(=O)C1=CC(B2OC(C)(C)C(C)(C)O2)=C(C=C1)C(=O)OC,15629-92-2,,,,,7560-83-0,,,,,,,108-88-3,,,,,71
1588,CC1(C)OBOC1(C)C.IC1=CC=CC(=C1)C1=NC2=NC=CC=C2O1>>CC1(C)OB(OC1(C)C)C1=CC(=CC=C1)C1=NC2=NC=CC=C2O1,15629-92-2,,,,,121-44-8,,,,,,,108-88-3,,,,,71
1589,B1OC2=CC=CC=C2O1.BrCCC#C>>BrCC\C=C\B1OC2=CC=CC=C2O1,15629-92-2,,,,,,,,,,,,109-99-9,,,,,71
1590,B1OC2=CC=CC=C2O1.BrCCC#C>>BrCC\C=C\B1OC2=CC=CC=C2O1,15629-92-2,,,,,,,,,,,,71-43-2,,,,,71
1591,CC1=C(Cl)C=CC=C1.CC1(C)COBOC1>>CC1=C(C=CC=C1)B1OCC(C)(C)CO1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,108-88-3,7732-18-5,,,,71
1592,CCCCCC\C=C\B1OC(C)(C)C(C)(C)O1.OCC1=CC=C(I)C=C1>>CCCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(CO)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,71
1593,CC1(C)OB(OC1(C)C)C=C.CC(=O)NC1=CC=C(I)C=C1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(NC(C)=O)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,71
1594,CC1(C)OB(OC1(C)C)C=C=C.CC1(C)C2CC1C(=C)C=C2>>CC1(C)C2CC1C(=C)C=C2.CC1(C)OB(OC1(C)C)C=C=C,32823-77-1,,,,,7782-44-7,,,,,,,75-09-2,108-88-3,,,,71
1595,N#CCCC1=CC=CC=C1.C[SiH](C)[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[BH]2%129[C]38%14([SiH](C)C)[BH]475%11>>C[Si]1(C)N(C=CCC2=CC=CC=C2)[Si](C)(C)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]149%15[BH]586%12,219584-52-8,,,,,,,,,,,,108-88-3,,,,,71
1596,NC(=O)C1=CC=CC=C1.CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,1902911-45-8,,,,,7778-53-2,,,,,,,108-88-3,,,,,71
1603,FC(F)(F)C(=C)C1=CC2=C(C=CC=C2)C=C1.CCC(Cl)B1OC(C)(C)C(C)(C)O1>>CCC(CC(=C(F)F)C1=CC2=C(C=CC=C2)C=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,70
1604,CCCCI.BrC1=CC2=CC=CC=C2NB1C1=CC=CC=C1>>CCCCC1=CC2=CC=CC=C2NB1C1=CC=CC=C1,1134-35-6,29046-78-4,,,,536-75-4,7439-96-5,13755-29-8,,,,,110-82-7,127-19-5,,,,70
1607,CO[S](=O)(=O)C1=CC=C(C)C=C1.CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,12150-46-8,29046-78-4,,,,311-28-4,7440-66-6,7447-41-8,,,,,127-19-5,,,,,70
1608,CCOC(=O)C1=CC=C(OC2=CC=CC=N2)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CCOC(=O)C1=CC=C(C=C1)B1OCC(C)(C)CO1,29046-78-4,58656-04-5,,,,7778-53-2,,,,,,,110-71-4,,,,,70
1609,FC(F)(F)C(=C)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)C(Cl)C1CCCCC1>>CC1(C)OB(OC1(C)C)C(CC(=C(F)F)C1=CC=CC=C1)C1CCCCC1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,70
1610,COC1=CC=C(CS)C=C1.CC1(C)OB(OC1(C)C)C1=CC(I)=CC=C1>>COC1=CC=C(CSC2=CC=CC(=C2)B2OC(C)(C)C(C)(C)O2)C=C1,29046-78-4,72914-19-3,870987-63-6,,,110-86-1,,,,,,,75-05-8,,,,,70
1615,CCCC\C=C\B1OC(C)(C)C(C)(C)O1.ClC1=CC=C(C=C1)C(=O)OCCCI>>CCCCCC(CCCOC(=O)C1=CC=C(Cl)C=C1)B1OC(C)(C)C(C)(C)O1,312696-09-6,665004-47-7,,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,70
1616,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCC(Br)CC[S](=O)(=O)N(C)C>>CCC(CC[S](=O)(=O)N(C)C)B1OC(C)(C)C(C)(C)O1,131864-67-0,312696-09-6,,,,917-58-8,,,,,,,108-20-3,127-19-5,,,,70
1617,CC1(C)OB(OC1(C)C)\C=C\CCCC#N.COC(=O)C1=CN(CCCI)C2=CC=CC=C12>>COC(=O)C1=CN(CCCC(CCCCC#N)B2OC(C)(C)C(C)(C)O2)C2=CC=CC=C12,312696-09-6,665004-47-7,,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,70
1618,CC1(C)OB(OC1(C)C)\C=C\CCCC#N.COC1=CC=C(I)C=C1>>CC1(C)OB(OC1(C)C)C(CCCCC#N)C1=CC=CC=C1,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,70
1620,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CO\C=C\C1=CC=C(C=C1)C(F)(F)F>>CC1(C)OB(OC1(C)C)\C=C\C1=CC=C(C=C1)C(F)(F)F,3264-82-2,7440-66-6,161265-03-8,,,7778-53-2,,,,,,,108-88-3,110-82-7,,,,70
1621,CC1CC(C)(C)OB(O1)B1OC(C)CC(C)(C)O1.CC(Br)CCC1=CC=CC=C1>>CC(CCC1=CC=CC=C1)B1OC(C)CC(C)(C)O1,131864-67-0,312696-09-6,,,,917-58-8,,,,,,,108-20-3,127-19-5,,,,70
1622,IC1=CC=CC=C1.CC(C)(C)[Si](C)(C)OCCCC\C=C/CB1OC(C)(C)C(C)(C)O1>>CC(C)(C)[Si](C)(C)OCCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,4411-80-7,312696-09-6,,,,7681-11-0,7789-23-3,998-30-1,7732-18-5,,,,75-05-8,127-19-5,,,,70
1624,CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.[Li+].C[C-](C)(C)[B+3]12[O-]C3=CC=CC=C3C3=CC=CC(C4=CC=CC=C4[O-]1)=[C-]23>>CC(C)(C)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,3264-82-2,676525-77-2,,,,7732-18-5,,,,,,,127-19-5,,,,,70
1625,CC1(C)OBOC1(C)C.COC(=O)C(CC=C)(CC#CC1=CC=C(OC)C=C1)C(=O)OC>>COC(=O)C1(CC(CB2OC(C)(C)C(C)(C)O2)\C(C1)=C\C1=CC=C(OC)C=C1)C(=O)OC,3264-82-2,161265-03-8,,,,7782-44-7,,,,,,,108-88-3,,,,,70
1626,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.BrC1C2CC3CC(C2)CC1C3>>CC1(C)OB(OC1(C)C)C1C2CC3CC(C2)CC1C3,131864-67-0,312696-09-6,,,,917-58-8,,,,,,,108-20-3,127-19-5,,,,70
1627,ICCCC1=CC=CC=C1.[Li+].CC1(C)[O-][B+3]([O-]C1(C)C)([CH-]=C)[C-]1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@H](CCCCC1=CC=CC=C1)C1=CC=CC=C1,12145-60-7,2212688-94-1,,,,,,,,,,,109-99-9,,,,,70
1628,ICCCC1=CC=CC=C1.[Li+].CC1(C)[O-][B+3]([O-]C1(C)C)([CH-]=C)[C-]1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@H](CCCCC1=CC=CC=C1)C1=CC=CC=C1,12145-60-7,128249-70-7,,,,,,,,,,,109-99-9,,,,,70
1633,C1CCC(CC1)C1CCOCC1.CC1=CC(C)=C(B(Br)Br)C(C)=C1>>CC1=CC(C)=C(B2CCC(CCO2)C2CCCCC2)C(C)=C1,2640505-89-9,,,,,7440-66-6,,,,,,,108-88-3,,,,,70
1634,NC(=O)C1=C(N)C=CC(Cl)=C1.OB(O)C1=CC=C(C=C1)C#N>>ClC1=CC=C2NB(NC(=O)C2=C1)C1=CC=C(C=C1)C#N,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,70
1635,NC(=O)C1=C(N)C=CC=C1.OB(O)C1=CC=C(C=C1)C#N>>O=C1NB(NC2=CC=CC=C12)C1=CC=C(C=C1)C#N,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,70
1637,COC(=O)C1=CC=C(C=C1)C#N.CSC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C#N,1295-35-8,,,,,23743-26-2,1310-58-3,,,,,,95-47-6,67-56-1,,,,70
1638,COC(=O)C1=CC=C(C=C1)C#N.CSC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C#N,1295-35-8,23743-26-2,,,,,,,,,,,95-47-6,,,,,70
1639,BrCCCCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CC(CCC2=CC=CC=C2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,1295-35-8,940934-47-4,,,,67-56-1,96-47-9,121-44-8,,,,,96-47-9,108-88-3,,,,70
1640,O=C1COC1.[K+].[F-][B+3]([F-])([F-])[C-]#CC1=CC2=C(C=CC=C2)C=C1>>[K+].[F-][B+3]([F-])([F-])[C-]1=C(COCC1=O)C1=CC2=C(C=CC=C2)C=C1,603-35-0,1295-35-8,,,,,,,,,,,123-91-1,,,,,70
1641,CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C.COC(=O)C(CC=C)(CC#CC1=CC=C(C=C1)C#N)C(=O)OC>>COC(=O)C1(CC2CC(B3OC(C)(C)C(C)(C)O3)=C(C(=C2C1)C1=CC=C(C=C1)C#N)[Si](C)(C)C)C(=O)OC,1295-35-8,2622-14-2,,,,,,,,,,,108-88-3,,,,,70
1642,CC1=CC=C(C=C1)[S](=O)(=O)N1CC(=O)C1.[K+].CC#[C-][B+3]([F-])([F-])[F-]>>[K+].CC1=CC=C(C=C1)[S](=O)(=O)N1CC(C)=[C-](C(=O)C1)[B+3]([F-])([F-])[F-],603-35-0,1295-35-8,,,,,,,,,,,123-91-1,,,,,70
1643,CC1(C)COB(OC1)B1OCC(C)(C)CO1.CN(C(C)=O)C1=CC2=C(C=C1)C=C(C=C2)C1=C(C=CC=C1)C(F)(F)F>>CC1(C)COB(OC1)C1=CC2=C(C=C1)C=C(C=C2)C1=C(C=CC=C1)C(F)(F)F,865-48-5,1295-35-8,141556-45-8,,,,,,,,,,108-88-3,,,,,70
1644,CCCCC1=CC(=O)C1.CC1(C)OB(OC1(C)C)C#CCCOCC1=CC=CC=C1>>CCCCC1=CC(B2OC(C)(C)C(C)(C)O2)=C(CCOCC2=CC=CC=C2)C(O)=C1,1295-35-8,,,,,,,,,,,,60-29-7,,,,,70
1645,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.C[N+](C)(C)CC1=C(F)C=C(F)C=C1>>CC1(C)OB(CC2=C(F)C=C(F)C=C2)OC1(C)C,1295-35-8,181422-72-0,,,,865-48-5,,,,,,,108-88-3,110-80-5,,,,70
1646,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC1=CC=CC(\C=C\[C@H](C)OC(=O)C(C)(C)C)=C1>>COC1=CC=CC(\C=C\[C@@H](C)B2OC(C)(C)C(C)(C)O2)=C1,1295-35-8,7650-91-1,,,,7778-53-2,,,,,,,75-05-8,,,,,70
1647,CC1(C)COB(OC1)B1OCC(C)(C)CO1.CC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)OC1=CC=CC=C1>>CC1=CC=C(C=C1)C1=CC=C(C=C1)B1OCC(C)(C)CO1,865-48-5,1295-35-8,181422-72-0,,,497-19-8,7647-14-5,,,,,,123-91-1,,,,,70
1648,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)C1=CC=C(C=C1)C1=CC2=C3C(OC4=C5C6=C(C=C4)C=C(C=C6OC(C=C2)=C35)C2=CC=C(C=C2)C(C)(C)C)=C1>>CC(C)(C)C1=CC=C(C=C1)C1=CC2=C3C(OC4=C5C6=C(C=C(C=C6OC(C=C2B2OC(C)(C)C(C)(C)O2)=C35)C2=CC=C(C=C2)C(C)(C)C)C(=C4)B2OC(C)(C)C(C)(C)O2)=C1,1295-35-8,23743-26-2,,,,75-89-8,,,,,,,1330-20-7,,,,,70
1650,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C=CCCCCN1C=CC2=CC=CC=C12>>CC1(C)OB(OC1(C)C)C(CCCCCN1C=CC2=CC=CC=C12)B1OC(C)(C)C(C)(C)O1,1295-35-8,940934-47-4,,,,121-44-8,865-34-9,,,,,,108-88-3,109-99-9,,,,70
1651,[K+].CCCCC#[C-][B+3]([F-])([F-])[F-].CC(C)(C)OC(=O)N1CC(=O)C1>>[K+].CCCCC1=[C-](C(=O)CN(C1)C(=O)OC(C)(C)C)[B+3]([F-])([F-])[F-],603-35-0,1295-35-8,,,,,,,,,,,123-91-1,,,,,70
1652,FC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>C[C@@H](B1OC(C)(C)C(C)(C)O1)C1=CC=C(F)C=C1,1295-35-8,2185014-88-2,,,,67-56-1,373-68-2,,,,,,108-88-3,,,,,70
1654,CC1(C)COB(OC1)B1OCC(C)(C)CO1.CN(C)C(=O)OC1=CC2=C(C=C1)C=C(C=C2)C1=CC(C)=C(F)C=C1>>CC1=C(F)C=CC(=C1)C1=CC2=C(C=C1)C=C(C=C2)B1OCC(C)(C)CO1,2622-14-2,19999-87-2,,,,865-48-5,12125-02-9,,,,,,108-88-3,110-71-4,7732-18-5,,,70
1655,COC(=O)C1=CC=C(OC(=O)N(C)C)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC(=O)C1=CC=C(C=C1)B1OCC(C)(C)CO1,19999-87-2,,,,,7778-53-2,12125-02-9,,,,,,108-88-3,110-71-4,7732-18-5,,,70
1656,C#CCCCC#C.COB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=C)CCCC(=C)B1OC(C)(C)C(C)(C)O1,15629-92-2,,,,,1191-15-7,7732-18-5,,,,,,109-99-9,,,,,70
1657,CC1(C)OBOC1(C)C.CCCCCCC1=C(I)SC(=C1)C1=C(CCCCCC)C=C(S1)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C(=O)OC(C)(C)C)C1=CC=C(C=C1)C(=O)OC(C)(C)C>>CCCCCCC1=C(SC(=C1)C1=C(CCCCCC)C=C(S1)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C(=O)OC(C)(C)C)C1=CC=C(C=C1)C(=O)OC(C)(C)C)B1OC(C)(C)C(C)(C)O1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,109-99-9,7732-18-5,,,,70
1658,CC1(C)COB(OC1)B1OCC(C)(C)CO1.CN1C(=CC2=CC=CC=C12)C(F)=O>>CN1C(=CC2=CC=CC=C12)B1OCC(C)(C)CO1,2248551-72-4,,,,,,,,,,,,108-88-3,,,,,70
1659,CC1(C)CCC(C)(C)C2=CC(NC(=O)C3=CC=C(C=C3)C(O)=O)=CC=C12.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C(=O)NC1=CC=C2C(=C1)C(C)(C)CCC2(C)C,2248551-72-4,,,,,20734-58-1,164298-23-1,,,,,,109-99-9,,,,,70
1660,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.FC(=O)C1=CC2=CC=CC=C2S1>>CC1(C)OB(OC1(C)C)C1=CC2=CC=CC=C2S1,2248551-72-4,,,,,,,,,,,,108-88-3,,,,,70
1661,OC(=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,2248551-72-4,,,,,20734-58-1,164298-23-1,,,,,,109-99-9,,,,,70
1662,CC1=CC=C(O[S](C)(=O)=O)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,680624-03-7,,,,,7778-53-2,7732-18-5,,,,,,109-99-9,,,,,70
1666,COC1=CC=CC(C=C)=C1.CC1(C)OBOC1(C)C>>COC1=CC=CC(=C1)C(C)B1OC(C)(C)C(C)(C)O1,865-47-4,2020384-21-6,,,,,,,,,,,108-88-3,,,,,70
1667,COC1=CC=C(CO)C=C1.CC1(C)OB(OC1(C)C)C1=CC=C(Cl)C=C1>>COC1=CC=C(CC2=CC=C(C=C2)B2OC(C)(C)C(C)(C)O2)C=C1,66-71-7,12150-46-8,67292-34-6,,,553-90-2,7439-96-5,7732-18-5,,,,,68-12-2,,,,,70
1668,COC1=CC=C(CO)C=C1.CC1(C)OB(OC1(C)C)C1=CC=C(Cl)C=C1>>COC1=CC=C(CC2=CC=C(C=C2)B2OC(C)(C)C(C)(C)O2)C=C1,66-71-7,12150-46-8,67292-34-6,,,553-90-2,7439-96-5,7732-18-5,,,,,68-12-2,,,,,70
1669,COC(=O)C1=CC=C(O[S](=O)(=O)C(F)(F)F)C=C1.CC1(C)OB(OC1(C)C)C1=CC=C(CO)C=C1>>COC(=O)C1=CC=C(CC2=CC=C(C=C2)B2OC(C)(C)C(C)(C)O2)C=C1,66-71-7,12150-46-8,67292-34-6,,,553-90-2,7439-96-5,7732-18-5,,,,,68-12-2,,,,,70
1670,COC(=O)C1=CC=C(O[S](=O)(=O)C(F)(F)F)C=C1.CC1(C)OB(OC1(C)C)C1=CC=C(CO)C=C1>>COC(=O)C1=CC=C(CC2=CC=C(C=C2)B2OC(C)(C)C(C)(C)O2)C=C1,66-71-7,12150-46-8,67292-34-6,,,553-90-2,7439-96-5,7732-18-5,,,,,68-12-2,,,,,70
