,IncNodePurity,Features
RCTA_NumHAcceptors,68.9235634339315,RCTA_NumHAcceptors
RCTB_33,68.410384671527,RCTB_33
RCTA_PEOE_VSA7,68.2528331924038,RCTA_PEOE_VSA7
RCTA_SlogP_VSA5,67.7222930016696,RCTA_SlogP_VSA5
CAT_96,67.4885012177515,CAT_96
RCTB_111,67.4029594985943,RCTB_111
PRO_20,67.2593554249861,PRO_20
RCTB_fr_ester,67.1133278542956,RCTB_fr_ester
CAT_111,66.7666759657131,CAT_111
PRO_25,66.5323911251202,PRO_25
CAT_237,65.8513515393798,CAT_237
PRO_180,65.4174978221879,PRO_180
RCTB_123,65.3106609404995,RCTB_123
CAT_fr_Imine,65.1746225605926,CAT_fr_Imine
CAT_158,64.793008314226,CAT_158
PRO_107,64.73947685139,PRO_107
RCTB_49,64.7265226511353,RCTB_49
SOL.C1CCOC1,64.3760049180474,SOL.C1CCOC1
PRO_NumSaturatedCarbocycles,63.7545257540522,PRO_NumSaturatedCarbocycles
CAT_218,63.5930318454057,CAT_218
PRO_119,63.4227624897035,PRO_119
PRO_0,63.3088599755819,PRO_0
CAT_1,63.0419648130793,CAT_1
PRO_fr_ether,62.9114148400257,PRO_fr_ether
RCTA_PEOE_VSA9,62.8569600458913,RCTA_PEOE_VSA9
RCTB_PEOE_VSA14,62.5977835668234,RCTB_PEOE_VSA14
PRO_SlogP_VSA10,62.3952166211296,PRO_SlogP_VSA10
PRO_121,62.362235547145,PRO_121
RCTB_80,62.3309051266533,RCTB_80
RCTB_130,62.2926041922382,RCTB_130
PRO_233,61.7507376434304,PRO_233
CAT_122,61.6297158591566,CAT_122
CAT_219,61.5161335684769,CAT_219
CAT_PEOE_VSA5,61.3065972980428,CAT_PEOE_VSA5
RCTA_LabuteASA,61.2029416057813,RCTA_LabuteASA
RCTA_SMR_VSA10,61.146769296021,RCTA_SMR_VSA10
RCTA_BCUT2D_CHGHI,61.1299924967991,RCTA_BCUT2D_CHGHI
RCTA_MaxEStateIndex,61.0139180937982,RCTA_MaxEStateIndex
RCTB_244,60.937007011637,RCTB_244
RCTB_RingCount,60.740643114603,RCTB_RingCount
RCTB_88,60.5674578988208,RCTB_88
PRO_21,60.3115614657371,PRO_21
RCTA_Ipc,60.2780918635088,RCTA_Ipc
PRO_2,60.0937197896921,PRO_2
PRO_245,59.8145338108989,PRO_245
CAT_86,59.6771508751598,CAT_86
PRO_134,58.8406850752067,PRO_134
RCTB_fr_aniline,58.8090649056755,RCTB_fr_aniline
PRO_85,58.7332054565157,PRO_85
PRO_PEOE_VSA10,58.5141460984946,PRO_PEOE_VSA10
RCTB_fr_bicyclic,58.4656626901036,RCTB_fr_bicyclic
PRO_RingCount,58.0405577859793,PRO_RingCount
PRO_165,57.6423311228093,PRO_165
PRO_187,57.5191850933305,PRO_187
PRO_128,57.4168908817902,PRO_128
RCTB_138,57.3020842731024,RCTB_138
RCTB_198,57.1531416618105,RCTB_198
RCTB_15,56.8558334331197,RCTB_15
CAT_45,56.4976549565401,CAT_45
PRO_100,56.4045495798001,PRO_100
CAT_57,56.3948015033972,CAT_57
PRO_167,56.1069463405571,PRO_167
CAT_202,55.5644205878866,CAT_202
RCTA_EState_VSA8,55.2544258663077,RCTA_EState_VSA8
RCTB_63,54.9350181052361,RCTB_63
PRO_192,54.7954510738877,PRO_192
RCTB_45,54.439884564356,RCTB_45
PRO_114,54.3274295976595,PRO_114
CAT_255,53.5271674031055,CAT_255
PRO_68,53.4337120900788,PRO_68
RCTA_Chi0n,53.3192809583987,RCTA_Chi0n
PRO_4,53.0501276169152,PRO_4
RCTA_SlogP_VSA3,52.7314541103824,RCTA_SlogP_VSA3
RCTB_193,52.6742017977294,RCTB_193
PRO_fr_C_O,52.418772059265,PRO_fr_C_O
RCTB_fr_ether,52.3882292207713,RCTB_fr_ether
RCTA_Chi1v,52.1628395445103,RCTA_Chi1v
RCTB_235,51.9761576346357,RCTB_235
PRO_138,51.8141861692955,PRO_138
RCTA_Chi3n,51.7005403054796,RCTA_Chi3n
RCTB_186,51.5454984017957,RCTB_186
RCTB_166,51.5193619375032,RCTB_166
CAT_121,51.4863268016783,CAT_121
RCTB_fr_NH0,51.3213981293092,RCTB_fr_NH0
RCTB_25,51.2287750990692,RCTB_25
CAT_228,51.2056447952662,CAT_228
PRO_3,51.1162599754237,PRO_3
RCTB_NumAromaticCarbocycles,51.0564116330388,RCTB_NumAromaticCarbocycles
RCTB_SlogP_VSA11,50.9059043706226,RCTB_SlogP_VSA11
PRO_176,50.654423409998,PRO_176
CAT_13,50.2766008706024,CAT_13
PRO_96,50.135318431665,PRO_96
CAT_63,49.9767894441731,CAT_63
RCTA_MaxAbsPartialCharge,49.8490801316769,RCTA_MaxAbsPartialCharge
CAT_182,49.7766106769128,CAT_182
RCTB_161,49.5136199854444,RCTB_161
RCTA_EState_VSA9,49.4959058986845,RCTA_EState_VSA9
RCTA_Chi3v,49.0397093053476,RCTA_Chi3v
PRO_13,49.0359708787162,PRO_13
CAT_126,48.656312456365,CAT_126
PRO_54,48.4960784927195,PRO_54
PRO_12,48.3247938435637,PRO_12
PRO_32,48.3070792214585,PRO_32
PRO_84,48.2253554758814,PRO_84
RCTB_144,48.1977061637586,RCTB_144
PRO_fr_aniline,48.1669426328884,PRO_fr_aniline
CAT_fr_C_O_noCOO,48.1539971394201,CAT_fr_C_O_noCOO
PRO_fr_NH0,47.8937506431967,PRO_fr_NH0
PRO_91,47.4660108684071,PRO_91
PRO_113,47.420626147016,PRO_113
RCTA_HallKierAlpha,47.418378641051,RCTA_HallKierAlpha
PRO_145,47.2663276106635,PRO_145
RCTA_BertzCT,46.9539597280877,RCTA_BertzCT
PRO_fr_ester,46.8029891346297,PRO_fr_ester
CAT_38,46.7187584066406,CAT_38
PRO_218,46.4391987306232,PRO_218
PRO_130,46.357322602627,PRO_130
RCTB_40,46.2448452319263,RCTB_40
RCTA_SMR_VSA2,46.0646751453414,RCTA_SMR_VSA2
CAT_PEOE_VSA10,45.9777444655952,CAT_PEOE_VSA10
RCTB_NumAromaticRings,45.7257386547306,RCTB_NumAromaticRings
CAT_fr_para_hydroxylation,45.2580537742887,CAT_fr_para_hydroxylation
RCTA_101,45.0601058730124,RCTA_101
RCTB_70,44.7258645263986,RCTB_70
RCTB_134,44.3077973904525,RCTB_134
PRO_183,44.2963088820804,PRO_183
RCTB_4,44.1517479198776,RCTB_4
ADD..B...CC..CC.CC..Na..,44.0993401169312,ADD..B...CC..CC.CC..Na..
RCTB_NumSaturatedCarbocycles,44.0657655055907,RCTB_NumSaturatedCarbocycles
PRO_69,44.0263788891913,PRO_69
PRO_fr_benzene,43.6078830775702,PRO_fr_benzene
PRO_139,43.5501203797201,PRO_139
CAT_80,43.2949762996308,CAT_80
PRO_31,42.8361197345197,PRO_31
PRO_111,42.7903742199494,PRO_111
RCTB_1,42.7317576127823,RCTB_1
RCTA_NumValenceElectrons,42.6910664733546,RCTA_NumValenceElectrons
PRO_27,42.4084681926529,PRO_27
PRO_7,42.0858701890339,PRO_7
RCTB_100,41.9754727503327,RCTB_100
PRO_207,41.5598882447197,PRO_207
RCTA_SlogP_VSA2,41.5112527349495,RCTA_SlogP_VSA2
CAT_110,41.4637963643726,CAT_110
PRO_40,40.9010238645072,PRO_40
CAT_NumAliphaticHeterocycles,40.7267697360991,CAT_NumAliphaticHeterocycles
PRO_PEOE_VSA12,40.6528351591926,PRO_PEOE_VSA12
RCTA_EState_VSA1,40.5876143870251,RCTA_EState_VSA1
PRO_15,40.2349279688245,PRO_15
RCTA_Chi2v,40.0273299679103,RCTA_Chi2v
RCTA_82,39.9185130474153,RCTA_82
PRO_fr_C_O_noCOO,39.9031991432007,PRO_fr_C_O_noCOO
PRO_196,39.7576161700656,PRO_196
PRO_63,39.5168281631278,PRO_63
RCTB_128,39.5092538797738,RCTB_128
RCTB_164,39.2813743911787,RCTB_164
CAT_184,39.2803975333767,CAT_184
CAT_fr_ether,39.1100436607903,CAT_fr_ether
PRO_129,39.0528164851382,PRO_129
RCTA_Chi1n,38.8066602138019,RCTA_Chi1n
RCTA_TPSA,38.5462214974216,RCTA_TPSA
PRO_26,38.5400900298334,PRO_26
CAT_26,38.4429096392253,CAT_26
PRO_120,38.3272534562581,PRO_120
PRO_43,38.3143861775307,PRO_43
RCTA_PEOE_VSA14,38.0034814152182,RCTA_PEOE_VSA14
RCTB_203,37.9271075499728,RCTB_203
RCTB_245,37.539169706609,RCTB_245
RCTA_NumHeteroatoms,37.5099951676498,RCTA_NumHeteroatoms
CAT_142,37.149301132011,CAT_142
CAT_39,36.3539039238774,CAT_39
RCTA_233,36.296578478362,RCTA_233
PRO_66,36.0890319640583,PRO_66
CAT_251,35.6762234427083,CAT_251
RCTB_fr_term_acetylene,35.502746490839,RCTB_fr_term_acetylene
CAT_133,35.1289885849293,CAT_133
PRO_197,35.1279650663115,PRO_197
CAT_207,34.9688974233684,CAT_207
PRO_11,34.6643446744154,PRO_11
CAT_177,34.6493464044846,CAT_177
PRO_SlogP_VSA11,34.6398532087942,PRO_SlogP_VSA11
CAT_2,34.3373080936579,CAT_2
RCTA_HeavyAtomCount,34.1786974499918,RCTA_HeavyAtomCount
RCTB_239,34.1172964817299,RCTB_239
RCTA_MolLogP,33.5454031147291,RCTA_MolLogP
RCTA_PEOE_VSA1,33.3893700295869,RCTA_PEOE_VSA1
RCTA_SMR_VSA1,33.3089749521022,RCTA_SMR_VSA1
PRO_115,33.2296036658836,PRO_115
RCTB_36,33.0282573265521,RCTB_36
RCTB_233,33.0078802587305,RCTB_233
RCTB_254,32.9334529445478,RCTB_254
PRO_199,32.8909106733141,PRO_199
RCTB_145,32.8808436425667,RCTB_145
CAT_79,32.7455564965764,CAT_79
RCTB_fr_C_O,32.6557766281294,RCTB_fr_C_O
PRO_42,32.4833745253576,PRO_42
CAT_12,32.4173075442038,CAT_12
RCTA_Chi0v,32.2317718894235,RCTA_Chi0v
CAT_fr_ketone,32.0108353901467,CAT_fr_ketone
RCTB_122,31.8492658690638,RCTB_122
CAT_82,31.7183792540522,CAT_82
PRO_81,30.4698195410491,PRO_81
PRO_203,30.1745091437426,PRO_203
PRO_137,29.754717154065,PRO_137
PRO_235,29.3709636597262,PRO_235
CAT_8,29.1095193860986,CAT_8
PRO_158,28.9290503109866,PRO_158
RCTB_143,28.8663966800732,RCTB_143
RCTB_251,28.7789872338988,RCTB_251
PRO_122,28.768512218982,PRO_122
RCTA_247,28.7240897478675,RCTA_247
RCTB_208,28.5529788144835,RCTB_208
CAT_107,28.5113588309628,CAT_107
PRO_106,28.1301825016468,PRO_106
PRO_8,27.969296467591,PRO_8
RCTB_226,27.7465360206377,RCTB_226
PRO_NumAromaticRings,27.6534451703092,PRO_NumAromaticRings
CAT_77,26.8108029572128,CAT_77
CAT_106,26.684775439842,CAT_106
RCTB_225,26.4980189064189,RCTB_225
RCTA_MaxPartialCharge,26.3659440355416,RCTA_MaxPartialCharge
CAT_144,26.350163890097,CAT_144
PRO_fr_amide,26.2601432637538,PRO_fr_amide
RCTA_NOCount,25.8833659018496,RCTA_NOCount
CAT_221,25.5854474736446,CAT_221
RCTB_250,25.3153307450136,RCTB_250
RCTB_fr_methoxy,25.090791573102,RCTB_fr_methoxy
PRO_89,24.9333500338491,PRO_89
PRO_124,24.845641075798,PRO_124
RCTB_157,24.3727295268536,RCTB_157
PRO_225,24.1861379832997,PRO_225
PRO_88,24.1565836439199,PRO_88
PRO_132,23.9253587001996,PRO_132
RCTB_214,23.8215774538984,RCTB_214
RCTB_26,23.4991336112148,RCTB_26
PRO_214,23.4282909908731,PRO_214
RCTB_42,23.1080954184628,RCTB_42
PRO_97,23.0202173045565,PRO_97
PRO_164,22.7570108311843,PRO_164
CAT_217,22.6851509416678,CAT_217
CAT_51,22.5756510704659,CAT_51
PRO_191,22.309171556746,PRO_191
RCTA_Chi0,22.2205795097884,RCTA_Chi0
RCTB_187,22.0649975472239,RCTB_187
PRO_210,21.9649839206432,PRO_210
CAT_94,21.790136910553,CAT_94
PRO_90,21.6714281459464,PRO_90
PRO_162,21.0800461778522,PRO_162
RCTB_fr_C_O_noCOO,20.998511988728,RCTB_fr_C_O_noCOO
RCTB_106,20.8065752220581,RCTB_106
CAT_PEOE_VSA12,20.6691493632644,CAT_PEOE_VSA12
PRO_169,20.5674652886985,PRO_169
CAT_227,20.4962828006592,CAT_227
RCTA_221,20.4313760456932,RCTA_221
RCTB_189,20.2571052929137,RCTB_189
RCTA_92,20.0637724819228,RCTA_92
CAT_252,19.9050676413552,CAT_252
CAT_239,19.6363339241019,CAT_239
RCTB_81,19.5725446730426,RCTB_81
PRO_198,19.1797751447666,PRO_198
RCTA_NumSaturatedRings,19.0674955435945,RCTA_NumSaturatedRings
CAT_Ipc,18.6753716162287,CAT_Ipc
CAT_141,18.6067310258129,CAT_141
RCTA_NumAliphaticHeterocycles,18.1869996249858,RCTA_NumAliphaticHeterocycles
PRO_131,18.1736558966354,PRO_131
PRO_28,18.1267769298923,PRO_28
PRO_58,16.9286582894892,PRO_58
PRO_34,16.7938186042671,PRO_34
RCTB_30,16.4956341370809,RCTB_30
CAT_146,16.3219897906682,CAT_146
PRO_76,15.8877536440855,PRO_76
RCTA_NumSaturatedHeterocycles,15.7095596302923,RCTA_NumSaturatedHeterocycles
CAT_101,15.6854067552806,CAT_101
CAT_105,15.6691541609533,CAT_105
RCTB_167,15.3581273177357,RCTB_167
CAT_162,15.3042262515202,CAT_162
CAT_fr_allylic_oxid,15.0097704822811,CAT_fr_allylic_oxid
RCTA_117,14.8312695436714,RCTA_117
PRO_56,14.7517084517275,PRO_56
RCTB_13,14.6290489917585,RCTB_13
CAT_185,14.3021628027272,CAT_185
RCTA_NumAliphaticRings,14.0201222462723,RCTA_NumAliphaticRings
CAT_34,13.8461787663002,CAT_34
RCTB_79,13.6544805229138,RCTB_79
PRO_9,13.5838646472884,PRO_9
PRO_fr_bicyclic,13.4402649118349,PRO_fr_bicyclic
RCTA_135,13.3247069904392,RCTA_135
CAT_168,13.2397714750269,CAT_168
RCTA_178,12.7950167605762,RCTA_178
CAT_253,12.7404039171231,CAT_253
CAT_33,12.7096973566994,CAT_33
RCTB_139,12.5666356553842,RCTB_139
PRO_160,12.2444949564173,PRO_160
RCTB_114,11.8012419646845,RCTB_114
RCTB_0,11.6979620887484,RCTB_0
RCTA_83,11.4295943722944,RCTA_83
CAT_55,10.9260759709841,CAT_55
CAT_224,10.8033880169593,CAT_224
CAT_129,10.7723049265128,CAT_129
RCTB_210,10.0090985777299,RCTB_210
CAT_53,9.3733007435307,CAT_53
CAT_127,9.31229399537007,CAT_127
RCTB_154,8.77551637572573,RCTB_154
RCTB_NumAliphaticHeterocycles,8.72626659173537,RCTB_NumAliphaticHeterocycles
PRO_fr_methoxy,8.5042717777332,PRO_fr_methoxy
SOL.CC.N,8.48083857122535,SOL.CC.N
RCTA_159,8.35717199387195,RCTA_159
RCTB_fr_amide,8.23856697452045,RCTB_fr_amide
RCTB_160,8.21075803103277,RCTB_160
RCTB_87,7.50506171434682,RCTB_87
CAT_225,6.5809638502504,CAT_225
RCTA_81,5.60171980561922,RCTA_81
PRO_255,5.53338258422389,PRO_255
RCTA_214,4.89301795981798,RCTA_214
CAT_fr_amidine,2.86054422067624,CAT_fr_amidine
RCTB_fr_Ndealkylation1,2.17792189244486,RCTB_fr_Ndealkylation1
RCTA_RingCount,0.868350535085822,RCTA_RingCount
RCTA_100,0.488730952380953,RCTA_100
PRO_Ipc,0,PRO_Ipc
