,IncNodePurity,Features
RCTB_fr_halogen,76.048622633904,RCTB_fr_halogen
PRO_219,75.8795286988397,PRO_219
RCTA_Chi0n,75.6770669806055,RCTA_Chi0n
PRO_207,75.6193335556055,PRO_207
RCTB_97,75.3355671350402,RCTB_97
CAT_192,75.258989594052,CAT_192
RCTB_133,75.0553708353304,RCTB_133
PRO_185,74.9976456053931,PRO_185
PRO_128,74.352084417894,PRO_128
RCTA_Ipc,74.0771309563108,RCTA_Ipc
RCTB_fr_bicyclic,73.8555830516924,RCTB_fr_bicyclic
PRO_165,73.7076428920729,PRO_165
RCTA_VSA_EState4,73.567241134589,RCTA_VSA_EState4
RCTB_94,73.23653192589,RCTB_94
RCTB_67,72.584364820137,RCTB_67
PRO_210,72.3226146969142,PRO_210
RCTA_Chi4v,71.9346527450778,RCTA_Chi4v
RCTA_ExactMolWt,71.7677791174917,RCTA_ExactMolWt
PRO_fr_bicyclic,71.2984252507963,PRO_fr_bicyclic
RCTA_EState_VSA9,71.1254579690439,RCTA_EState_VSA9
CAT_fr_benzene,71.0951286504131,CAT_fr_benzene
RCTA_Chi0v,70.4502447634916,RCTA_Chi0v
PRO_191,70.3639094426742,PRO_191
RCTA_Chi4n,70.3210779270793,RCTA_Chi4n
RCTB_fr_benzene,70.2263800532586,RCTB_fr_benzene
PRO_227,69.6695309457997,PRO_227
PRO_13,69.3945132615041,PRO_13
RCTB_182,68.995321665464,RCTB_182
RCTA_EState_VSA8,68.8387652634098,RCTA_EState_VSA8
PRO_NumAliphaticHeterocycles,68.811129284854,PRO_NumAliphaticHeterocycles
RCTB_254,68.3015024118364,RCTB_254
PRO_139,67.9610833097608,PRO_139
RCTB_NumSaturatedRings,67.6342136154471,RCTB_NumSaturatedRings
RCTA_NOCount,67.5995432382041,RCTA_NOCount
PRO_28,67.5700590535368,PRO_28
RCTA_PEOE_VSA8,67.179973355848,RCTA_PEOE_VSA8
RCTA_NumHAcceptors,67.1327946916509,RCTA_NumHAcceptors
RCTB_54,67.0755241558958,RCTB_54
CAT_144,66.9130758617116,CAT_144
PRO_158,66.7827918424305,PRO_158
CAT_PEOE_VSA10,66.4808712035789,CAT_PEOE_VSA10
CAT_110,66.1711205714713,CAT_110
RCTB_25,66.0823123701716,RCTB_25
RCTB_33,65.5096640857935,RCTB_33
CAT_119,65.269095461513,CAT_119
CAT_214,65.120818222129,CAT_214
RCTB_87,64.9488640893435,RCTB_87
CAT_fr_Imine,64.8335497381975,CAT_fr_Imine
RCTA_MolMR,64.6044432559809,RCTA_MolMR
RCTB_226,64.470901621696,RCTB_226
PRO_fr_para_hydroxylation,63.8533022415881,PRO_fr_para_hydroxylation
RCTB_80,63.5278470106694,RCTB_80
RCTB_235,63.48524322725,RCTB_235
RCTB_EState_VSA7,63.4379012683442,RCTB_EState_VSA7
RCTA_SMR_VSA5,63.3930478532234,RCTA_SMR_VSA5
PRO_49,63.0782550324708,PRO_49
RCTA_BertzCT,62.9239083425465,RCTA_BertzCT
RCTB_241,62.8077323819072,RCTB_241
PRO_91,62.4484656265597,PRO_91
CAT_NumAromaticCarbocycles,62.0370102327812,CAT_NumAromaticCarbocycles
CAT_fr_para_hydroxylation,61.9130655672022,CAT_fr_para_hydroxylation
PRO_43,61.8007102295593,PRO_43
RCTA_NumValenceElectrons,61.7278996677187,RCTA_NumValenceElectrons
RCTB_199,61.7061420617408,RCTB_199
RCTB_63,61.4888471571499,RCTB_63
PRO_124,61.2699035854742,PRO_124
PRO_21,61.2569457449196,PRO_21
RCTB_143,60.8544344434321,RCTB_143
PRO_NumSaturatedCarbocycles,60.8537167286829,PRO_NumSaturatedCarbocycles
RCTB_SMR_VSA4,60.787074115516,RCTB_SMR_VSA4
PRO_218,60.7080080566474,PRO_218
PRO_PEOE_VSA12,60.5881884807276,PRO_PEOE_VSA12
PRO_20,60.5856886484325,PRO_20
RCTB_130,60.0366703748878,RCTB_130
RCTB_166,59.9839547487053,RCTB_166
PRO_94,59.9540497050535,PRO_94
PRO_86,59.859477007044,PRO_86
RCTB_88,59.7827344642392,RCTB_88
CAT_142,59.4899710127173,CAT_142
CAT_79,59.0574740054732,CAT_79
RCTB_128,59.0062817033603,RCTB_128
PRO_fr_ether,58.8001671377561,PRO_fr_ether
PRO_113,58.7877479925337,PRO_113
RCTA_MaxPartialCharge,58.7823450836899,RCTA_MaxPartialCharge
RCTB_113,58.5566524752183,RCTB_113
PRO_fr_halogen,58.4341260499969,PRO_fr_halogen
PRO_121,57.7153586659004,PRO_121
RCTB_119,57.7032306839192,RCTB_119
PRO_7,57.4726236419296,PRO_7
PRO_27,57.2160973152693,PRO_27
RCTB_228,57.1809715256986,RCTB_228
RCTB_fr_para_hydroxylation,57.1595674939756,RCTB_fr_para_hydroxylation
PRO_93,57.0294677727797,PRO_93
CAT_45,56.9877326352289,CAT_45
CAT_207,56.0637277005068,CAT_207
PRO_115,56.0580428984021,PRO_115
PRO_245,55.9290356166411,PRO_245
PRO_54,55.7476853663242,PRO_54
RCTA_Chi2n,55.4782685093674,RCTA_Chi2n
RCTB_38,54.8219160296452,RCTB_38
CAT_184,54.7624626534874,CAT_184
PRO_73,54.7214277882719,PRO_73
RCTB_107,54.6973209374695,RCTB_107
RCTB_249,54.3236854068109,RCTB_249
RCTB_NumAliphaticRings,54.3105630457762,RCTB_NumAliphaticRings
RCTA_EState_VSA1,54.2861589666204,RCTA_EState_VSA1
PRO_42,54.1774032635011,PRO_42
RCTA_HallKierAlpha,53.8174331464064,RCTA_HallKierAlpha
RCTB_186,53.7746160593099,RCTB_186
CAT_fr_ketone,53.6804293455926,CAT_fr_ketone
RCTA_Chi1,53.587208609398,RCTA_Chi1
PRO_69,53.3334303778092,PRO_69
CAT_237,53.222819793535,CAT_237
CAT_51,53.2100458266653,CAT_51
RCTB_189,53.1495314064427,RCTB_189
RCTB_NumAromaticCarbocycles,52.6383722002517,RCTB_NumAromaticCarbocycles
RCTA_247,52.3963199953681,RCTA_247
RCTB_70,51.9792561186664,RCTB_70
CAT_55,51.3638453523258,CAT_55
RCTB_42,51.2861907000998,RCTB_42
PRO_176,51.2735848921511,PRO_176
PRO_NumAromaticCarbocycles,51.0384828821415,PRO_NumAromaticCarbocycles
PRO_129,50.7083659572692,PRO_129
PRO_40,50.5223246499193,PRO_40
RCTB_157,50.5178005280087,RCTB_157
PRO_15,50.3227702612164,PRO_15
PRO_87,50.2719458134715,PRO_87
RCTA_NumRotatableBonds,50.2334085030178,RCTA_NumRotatableBonds
RCTB_15,50.1730760883327,RCTB_15
RCTB_167,49.7956478575087,RCTB_167
RCTB_193,49.7046977112693,RCTB_193
PRO_119,49.6622538392479,PRO_119
PRO_120,49.5672581815917,PRO_120
PRO_142,49.3114857319707,PRO_142
RCTB_26,49.2137720462913,RCTB_26
PRO_0,49.2039453072991,PRO_0
PRO_133,49.1579320227054,PRO_133
RCTB_73,48.8182678781594,RCTB_73
PRO_167,48.3381216027858,PRO_167
RCTB_45,48.2737155659711,RCTB_45
CAT_228,48.2299637696312,CAT_228
CAT_211,48.221253241385,CAT_211
RCTB_161,48.1010329568972,RCTB_161
RCTB_66,47.8351167157398,RCTB_66
PRO_136,47.3181212024786,PRO_136
RCTB_PEOE_VSA14,47.0796722907628,RCTB_PEOE_VSA14
PRO_4,46.9931623398233,PRO_4
CAT_69,46.9905882539063,CAT_69
PRO_196,46.9839448634357,PRO_196
PRO_32,46.8073374608001,PRO_32
PRO_189,46.6509084160505,PRO_189
PRO_3,46.3917516288855,PRO_3
RCTB_40,46.2521710959264,RCTB_40
PRO_63,46.2081990922612,PRO_63
PRO_192,45.9826197437354,PRO_192
CAT_249,45.6874635060952,CAT_249
PRO_122,45.4849314547705,PRO_122
RCTB_2,45.4845593436202,RCTB_2
PRO_97,45.2919431954399,PRO_97
RCTB_164,44.9929520714241,RCTB_164
RCTA_Chi2v,44.9712087449583,RCTA_Chi2v
CAT_146,44.7894431856692,CAT_146
PRO_fr_C_O_noCOO,44.6579442919938,PRO_fr_C_O_noCOO
RCTB_218,44.4142675646055,RCTB_218
CAT_12,44.0331617942422,CAT_12
RCTB_203,43.4435375927389,RCTB_203
RCTB_245,43.3581778671644,RCTB_245
PRO_111,43.0356672535765,PRO_111
CAT_141,42.4935997154215,CAT_141
RCTB_122,42.2049039538642,RCTB_122
PRO_31,42.0843121734014,PRO_31
PRO_162,41.9667944473637,PRO_162
RCTB_30,41.5671725388574,RCTB_30
PRO_199,41.5448802557319,PRO_199
RCTB_111,41.2374245717816,RCTB_111
RCTB_4,41.1984011550419,RCTB_4
CAT_8,40.6226993470979,CAT_8
RCTB_100,40.2317332338334,RCTB_100
PRO_NumAromaticRings,40.2016275186021,PRO_NumAromaticRings
RCTA_MolLogP,40.1656344105325,RCTA_MolLogP
PRO_11,40.1630824600605,PRO_11
PRO_130,39.953854416723,PRO_130
CAT_182,39.8025494375704,CAT_182
RCTA_LabuteASA,39.3159358731017,RCTA_LabuteASA
RCTB_125,39.0532877485717,RCTB_125
CAT_218,39.0252152030022,CAT_218
RCTB_239,38.8762215003563,RCTB_239
PRO_114,38.8580592408492,PRO_114
RCTB_185,38.6362152206115,RCTB_185
RCTB_NumAromaticRings,38.2379061341229,RCTB_NumAromaticRings
RCTB_219,38.2115186832426,RCTB_219
PRO_68,38.1598831445903,PRO_68
RCTB_145,38.0470623924957,RCTB_145
PRO_fr_ester,37.7116463435364,PRO_fr_ester
PRO_58,37.235263584328,PRO_58
PRO_112,37.1734155342365,PRO_112
RCTB_fr_C_O,37.031001632327,RCTB_fr_C_O
RCTA_NumHeteroatoms,36.4367750140745,RCTA_NumHeteroatoms
CAT_74,36.2653663406154,CAT_74
RCTB_13,35.6707380213532,RCTB_13
CAT_253,34.7387786462949,CAT_253
RCTB_123,34.5387277372099,RCTB_123
PRO_206,34.3897349059589,PRO_206
PRO_203,34.3669510925026,PRO_203
PRO_90,34.3519654411601,PRO_90
CAT_fr_ether,34.2704996130222,CAT_fr_ether
CAT_177,34.269379121401,CAT_177
RCTA_NumSaturatedRings,34.0558173537284,RCTA_NumSaturatedRings
PRO_fr_C_O,33.4789576808508,PRO_fr_C_O
CAT_2,33.4616610889403,CAT_2
CAT_NumAliphaticHeterocycles,33.2670481808264,CAT_NumAliphaticHeterocycles
RCTA_HeavyAtomCount,33.1209907279748,RCTA_HeavyAtomCount
PRO_187,33.1092986007189,PRO_187
PRO_138,32.9555006211936,PRO_138
RCTB_144,32.9518227067465,RCTB_144
RCTA_SMR_VSA10,32.5852653017248,RCTA_SMR_VSA10
PRO_96,32.36047063974,PRO_96
CAT_34,31.7113521129296,CAT_34
PRO_66,31.6903174469909,PRO_66
PRO_106,31.5177479518638,PRO_106
PRO_9,31.4402535113536,PRO_9
RCTB_210,31.2184314064773,RCTB_210
RCTB_225,30.9826547551873,RCTB_225
CAT_227,30.9025127314718,CAT_227
RCTA_PEOE_VSA1,30.7038404265927,RCTA_PEOE_VSA1
CAT_215,30.2286503328019,CAT_215
PRO_137,29.922019641029,PRO_137
PRO_169,29.7450329812909,PRO_169
PRO_2,29.7235275425147,PRO_2
CAT_167,28.1741295219718,CAT_167
CAT_fr_allylic_oxid,27.9280430987102,CAT_fr_allylic_oxid
RCTA_PEOE_VSA14,27.5278235309534,RCTA_PEOE_VSA14
CAT_107,27.3335390780235,CAT_107
RCTB_106,27.2896435398088,RCTB_106
CAT_126,27.2368495192916,CAT_126
RCTB_fr_C_O_noCOO,27.1715308614024,RCTB_fr_C_O_noCOO
RCTB_SlogP_VSA11,26.9311104152037,RCTB_SlogP_VSA11
PRO_88,26.5696612734294,PRO_88
RCTB_fr_methoxy,26.5569724138346,RCTB_fr_methoxy
PRO_161,26.4611540963211,PRO_161
CAT_106,26.2729821347343,CAT_106
RCTB_214,26.1567128214602,RCTB_214
RCTB_114,26.1162844048406,RCTB_114
CAT_251,26.0366413179915,CAT_251
RCTB_134,25.9837962547903,RCTB_134
CAT_162,25.9639549068312,CAT_162
CAT_94,25.5584018801093,CAT_94
PRO_132,25.5161211446522,PRO_132
CAT_219,25.3862009723109,CAT_219
PRO_56,25.1806648320561,PRO_56
RCTB_187,24.8154182842426,RCTB_187
RCTB_36,24.5387802040008,RCTB_36
PRO_235,24.5015675122138,PRO_235
PRO_214,24.4799286092583,PRO_214
PRO_fr_amide,24.3687568627943,PRO_fr_amide
RCTB_1,24.2970752653666,RCTB_1
CAT_129,24.2706123970828,CAT_129
CAT_82,24.2420934397046,CAT_82
PRO_104,24.1489173141232,PRO_104
CAT_77,23.780121525042,CAT_77
RCTA_NumAliphaticHeterocycles,23.7744570941233,RCTA_NumAliphaticHeterocycles
PRO_81,23.4054962129653,PRO_81
RCTA_NumSaturatedHeterocycles,22.6911221917572,RCTA_NumSaturatedHeterocycles
CAT_185,22.54112816701,CAT_185
RCTA_159,22.5370790231507,RCTA_159
RCTA_RingCount,22.0987331419624,RCTA_RingCount
RCTA_NumAliphaticRings,21.9665714486752,RCTA_NumAliphaticRings
RCTB_79,21.6829384722519,RCTB_79
RCTA_117,21.6092439052503,RCTA_117
CAT_33,21.4247555203187,CAT_33
RCTA_100,21.3929377926162,RCTA_100
RCTA_92,21.3605779333117,RCTA_92
RCTB_251,21.1745846284045,RCTB_251
CAT_158,20.1477650963626,CAT_158
PRO_100,20.0059040628752,PRO_100
PRO_SlogP_VSA11,19.9220930684491,PRO_SlogP_VSA11
PRO_255,19.891085108168,PRO_255
CAT_217,19.4090440826264,CAT_217
CAT_225,19.3659079017495,CAT_225
PRO_89,19.1925253511395,PRO_89
PRO_131,19.023745228464,PRO_131
CAT_39,18.6777794879274,CAT_39
RCTB_0,18.5656835556774,RCTB_0
RCTB_NumAliphaticHeterocycles,18.3319484098765,RCTB_NumAliphaticHeterocycles
PRO_197,18.1974750028347,PRO_197
RCTA_135,17.0930156875257,RCTA_135
PRO_8,15.873731241247,PRO_8
CAT_224,15.7639048005573,CAT_224
RCTB_fr_ester,15.5410593332145,RCTB_fr_ester
CAT_PEOE_VSA12,15.5204680703849,CAT_PEOE_VSA12
RCTB_244,15.0690033812922,RCTB_244
PRO_180,14.4777701567701,PRO_180
CAT_127,14.3136464298653,CAT_127
PRO_160,14.112714838412,PRO_160
RCTA_101,13.1969474512123,RCTA_101
RCTB_154,12.8582276912913,RCTB_154
CAT_87,11.5224546358992,CAT_87
CAT_168,11.0231293283315,CAT_168
RCTA_233,10.9693966481231,RCTA_233
PRO_198,10.9588871044908,PRO_198
RCTA_83,10.9480448173914,RCTA_83
PRO_fr_methoxy,10.9007888473837,PRO_fr_methoxy
RCTB_81,10.6768739881407,RCTB_81
CAT_221,10.2390655521661,CAT_221
PRO_34,10.0898348567891,PRO_34
CAT_252,9.34542773873076,CAT_252
RCTB_160,7.77816818248811,RCTB_160
CAT_fr_amidine,7.5277928257845,CAT_fr_amidine
CAT_255,6.31356869523266,CAT_255
RCTA_178,6.26155126047627,RCTA_178
PRO_215,5.8316302476665,PRO_215
CAT_53,5.6597064821144,CAT_53
CAT_105,5.41520081448268,CAT_105
CAT_239,4.83278645010905,CAT_239
SOL.CC.N,4.79513252858255,SOL.CC.N
RCTB_fr_Ndealkylation1,4.52057038875878,RCTB_fr_Ndealkylation1
CAT_101,4.14875912198913,CAT_101
RCTA_81,3.23183095238095,RCTA_81
RCTA_214,0.650016361416369,RCTA_214
PRO_Ipc,0.0563333333333303,PRO_Ipc
CAT_Ipc,0,CAT_Ipc
