,MeanDecreaseGini,Features
PRO_233,0.0960051684879307,PRO_233
PRO_131,0.0952949380041023,PRO_131
RCTB_PEOE_VSA5,0.095077870000816,RCTB_PEOE_VSA5
CAT_EState_VSA8,0.094880428421162,CAT_EState_VSA8
CAT_100,0.0948609157652736,CAT_100
RCTA_FpDensityMorgan3,0.0946172811839631,RCTA_FpDensityMorgan3
RCTA_NumValenceElectrons,0.0938804803854221,RCTA_NumValenceElectrons
RCTA_Chi1v,0.0936496280642672,RCTA_Chi1v
CAT_PEOE_VSA10,0.0934605320657543,CAT_PEOE_VSA10
PRO_1,0.0931229960077471,PRO_1
RCTB_76,0.0927173101990974,RCTB_76
RCTB_218,0.0923462687414075,RCTB_218
PRO_251,0.0919599493702134,PRO_251
PRO_68,0.0918010909299729,PRO_68
PRO_182,0.0890916780616471,PRO_182
RCTA_MolWt,0.0888369959112186,RCTA_MolWt
RCTB_EState_VSA7,0.0886785336644483,RCTB_EState_VSA7
RCTB_198,0.0884143710075697,RCTB_198
PRO_101,0.0880101299106155,PRO_101
RCTB_NumAromaticCarbocycles,0.0871377710496428,RCTB_NumAromaticCarbocycles
CAT_228,0.0869320330723344,CAT_228
PRO_96,0.086573834343298,PRO_96
RCTA_BCUT2D_MRHI,0.085773357223991,RCTA_BCUT2D_MRHI
PRO_227,0.0856720064890492,PRO_227
CAT_162,0.0853596998684876,CAT_162
PRO_fr_allylic_oxid,0.0851719663674511,PRO_fr_allylic_oxid
PRO_141,0.0848666645733482,PRO_141
RCTA_BCUT2D_CHGLO,0.0842305539708671,RCTA_BCUT2D_CHGLO
PRO_39,0.0841221904476194,PRO_39
CAT_86,0.0840352756322276,CAT_86
CAT_218,0.0831448000155638,CAT_218
CAT_136,0.0821528641517682,CAT_136
CAT_237,0.0819105278562836,CAT_237
PRO_42,0.0806607149814685,PRO_42
RCTA_Kappa2,0.0802247721176088,RCTA_Kappa2
CAT_PEOE_VSA11,0.0797981079120963,CAT_PEOE_VSA11
PRO_4,0.0795480085761179,PRO_4
RCTA_BCUT2D_LOGPHI,0.0784751007584575,RCTA_BCUT2D_LOGPHI
RCTB_VSA_EState9,0.0783033355378096,RCTB_VSA_EState9
RCTB_206,0.0782155716311701,RCTB_206
RCTB_129,0.0778367106082311,RCTB_129
PRO_73,0.0777584105403364,PRO_73
RCTA_MinPartialCharge,0.076512458045494,RCTA_MinPartialCharge
RCTB_139,0.0761838486685567,RCTB_139
RCTA_LabuteASA,0.0759397480193346,RCTA_LabuteASA
RCTA_Chi2v,0.0754379657559409,RCTA_Chi2v
PRO_NumAromaticRings,0.0752230626850425,PRO_NumAromaticRings
PRO_66,0.0751497881823183,PRO_66
PRO_NumSaturatedRings,0.0749734804574487,PRO_NumSaturatedRings
RCTA_MolLogP,0.0748926667955657,RCTA_MolLogP
CAT_fr_halogen,0.074647920164236,CAT_fr_halogen
RCTB_fr_NH0,0.0737254635309781,RCTB_fr_NH0
CAT_fr_allylic_oxid,0.0732939068100358,CAT_fr_allylic_oxid
RCTB_244,0.0728333728474477,RCTB_244
PRO_38,0.0727473762077746,PRO_38
RCTB_241,0.0727190295738527,RCTB_241
RCTB_25,0.0724893380204061,RCTB_25
CAT_91,0.0723041039008615,CAT_91
RCTA_MaxAbsEStateIndex,0.0715931120514309,RCTA_MaxAbsEStateIndex
RCTA_PEOE_VSA7,0.0711962014266637,RCTA_PEOE_VSA7
RCTB_100,0.0709707475515525,RCTB_100
PRO_133,0.0708723605112555,PRO_133
RCTA_Kappa1,0.0707024213485128,RCTA_Kappa1
RCTB_87,0.0706384931922859,RCTB_87
CAT_26,0.0705753751565046,CAT_26
PRO_158,0.069464253136589,PRO_158
RCTA_Chi1n,0.0693536768519525,RCTA_Chi1n
RCTA_PEOE_VSA8,0.0687707728362966,RCTA_PEOE_VSA8
PRO_176,0.0687263228032738,PRO_176
RCTB_NumSaturatedCarbocycles,0.0686769902755857,RCTB_NumSaturatedCarbocycles
RCTA_Chi3v,0.0685727535896648,RCTA_Chi3v
CAT_NumHAcceptors,0.0684918689837825,CAT_NumHAcceptors
PRO_fr_aniline,0.0681639842938495,PRO_fr_aniline
CAT_81,0.0679527471976741,CAT_81
CAT_fr_para_hydroxylation,0.0678638773092501,CAT_fr_para_hydroxylation
PRO_NumAliphaticRings,0.0677775845979988,PRO_NumAliphaticRings
PRO_PEOE_VSA10,0.0675692208541183,PRO_PEOE_VSA10
PRO_129,0.0671395297448487,PRO_129
CAT_192,0.0666937622983078,CAT_192
PRO_21,0.0659111574430273,PRO_21
PRO_102,0.0650233202842806,PRO_102
CAT_1,0.0640576390131152,CAT_1
PRO_185,0.063980722915405,PRO_185
CAT_27,0.0633887247764942,CAT_27
RCTA_BCUT2D_MWLOW,0.0630617697188277,RCTA_BCUT2D_MWLOW
PRO_254,0.0626296613136324,PRO_254
RCTB_182,0.0625848820943413,RCTB_182
CAT_105,0.0621131427538077,CAT_105
CAT_249,0.0620388130595099,CAT_249
RCTB_143,0.0616600762695431,RCTB_143
RCTB_228,0.0614903950164954,RCTB_228
PRO_64,0.0605311784311784,PRO_64
RCTB_30,0.0602567376328724,RCTB_30
RCTA_FpDensityMorgan1,0.0602197400780223,RCTA_FpDensityMorgan1
RCTA_Chi4n,0.0602007573094773,RCTA_Chi4n
CAT_PEOE_VSA12,0.059737177305266,CAT_PEOE_VSA12
CAT_172,0.059390604968123,CAT_172
RCTB_NumAliphaticRings,0.0592643134906774,RCTB_NumAliphaticRings
RCTA_VSA_EState1,0.0590614486336292,RCTA_VSA_EState1
RCTB_fr_para_hydroxylation,0.0589483374124452,RCTB_fr_para_hydroxylation
RCTA_MinAbsEStateIndex,0.0585219249533908,RCTA_MinAbsEStateIndex
PRO_181,0.0585198607001809,PRO_181
RCTB_EState_VSA10,0.0582282251561651,RCTB_EState_VSA10
RCTB_161,0.0580947880790815,RCTB_161
CAT_121,0.0580302763611513,CAT_121
CAT_215,0.057952829778633,CAT_215
PRO_89,0.0573584436260726,PRO_89
