,IncNodePurity,Features
PRO_8,179.905059011198,PRO_8
SOL.C1COCCO1,179.778265575407,SOL.C1COCCO1
PRO_172,179.348225856875,PRO_172
CAT_RingCount,179.29596885223,CAT_RingCount
RCTB_122,179.251490073064,RCTB_122
CAT_PEOE_VSA11,175.662559961207,CAT_PEOE_VSA11
PRO_112,175.272213107947,PRO_112
PRO_29,175.007157842869,PRO_29
CAT_74,174.640823716686,CAT_74
RCTB_116,174.607724408445,RCTB_116
PRO_119,174.509588754861,PRO_119
RCTA_SlogP_VSA3,173.846367248172,RCTA_SlogP_VSA3
RCTB_235,173.582525732537,RCTB_235
CAT_NOCount,172.289248539138,CAT_NOCount
PRO_4,170.498307739122,PRO_4
PRO_89,170.282230656057,PRO_89
RCTB_199,170.184011237144,RCTB_199
RCTB_66,169.632187207308,RCTB_66
PRO_160,169.138384722081,PRO_160
PRO_115,168.98512581213,PRO_115
PRO_183,168.724194268883,PRO_183
CAT_MinPartialCharge,168.403593421783,CAT_MinPartialCharge
RCTB_196,167.344338513475,RCTB_196
PRO_141,166.906407926666,PRO_141
RCTA_101,166.647927683076,RCTA_101
RCTB_214,165.882831669204,RCTB_214
PRO_186,165.511035292561,PRO_186
RCTA_TPSA,164.506976794242,RCTA_TPSA
RCTB_31,164.40459817825,RCTB_31
PRO_214,162.385046305948,PRO_214
CAT_MaxAbsPartialCharge,162.223676288238,CAT_MaxAbsPartialCharge
PRO_39,161.60406888072,PRO_39
RCTB_90,161.471080243602,RCTB_90
RCTB_241,161.152664969484,RCTB_241
PRO_61,160.651460228766,PRO_61
CAT_fr_halogen,160.4132302839,CAT_fr_halogen
PRO_44,159.970209146554,PRO_44
PRO_27,159.567320629712,PRO_27
RCTB_164,158.605102745599,RCTB_164
PRO_114,158.426551275238,PRO_114
PRO_227,158.347745533602,PRO_227
PRO_140,158.102515996925,PRO_140
PRO_NHOHCount,157.321739289152,PRO_NHOHCount
RCTB_39,156.770643664256,RCTB_39
RCTB_130,156.56813988116,RCTB_130
RCTB_fr_methoxy,156.181902222508,RCTB_fr_methoxy
RCTB_11,155.81917919554,RCTB_11
PRO_193,155.816063710678,PRO_193
RCTB_125,154.692160192953,RCTB_125
RCTB_49,154.562983568475,RCTB_49
CAT_SMR_VSA6,153.339832629407,CAT_SMR_VSA6
PRO_129,152.899664807431,PRO_129
PRO_fr_halogen,152.735714022555,PRO_fr_halogen
RCTB_227,152.404010062799,RCTB_227
PRO_17,152.307662678673,PRO_17
CAT_70,151.432038680983,CAT_70
RCTB_NumAliphaticCarbocycles,151.3606058729,RCTB_NumAliphaticCarbocycles
RCTB_161,150.619699081619,RCTB_161
PRO_PEOE_VSA12,148.82124974704,PRO_PEOE_VSA12
PRO_45,148.356792443205,PRO_45
PRO_244,147.932921511279,PRO_244
PRO_133,147.37381486305,PRO_133
PRO_0,147.333668050458,PRO_0
CAT_104,147.164249464475,CAT_104
CAT_PEOE_VSA14,146.96672728216,CAT_PEOE_VSA14
PRO_fr_methoxy,146.825239515313,PRO_fr_methoxy
RCTB_NumSaturatedRings,146.560730259292,RCTB_NumSaturatedRings
PRO_218,146.042265676678,PRO_218
PRO_246,145.350808783142,PRO_246
RCTB_113,144.932745950113,RCTB_113
PRO_203,144.701960809342,PRO_203
PRO_224,144.488729104496,PRO_224
RCTB_fr_ester,142.669136096908,RCTB_fr_ester
RCTB_77,142.293644110925,RCTB_77
PRO_79,142.05814679373,PRO_79
RCTB_249,141.422580355114,RCTB_249
PRO_136,141.322805482469,PRO_136
PRO_249,141.173646881782,PRO_249
RCTB_192,139.485951896008,RCTB_192
RCTB_38,139.276993133346,RCTB_38
PRO_158,137.974686477852,PRO_158
PRO_145,137.347954657035,PRO_145
PRO_78,137.3059561386,PRO_78
RCTA_167,136.488178008195,RCTA_167
PRO_85,136.394330282325,PRO_85
RCTB_63,135.228168203071,RCTB_63
PRO_122,134.97754577764,PRO_122
PRO_113,134.79642930419,PRO_113
RCTB_136,133.848332972227,RCTB_136
RCTB_109,132.600885772473,RCTB_109
RCTB_26,132.589318445851,RCTB_26
RCTB_162,132.224729006712,RCTB_162
PRO_88,131.983097314392,PRO_88
RCTB_119,131.62668768175,RCTB_119
PRO_254,131.340635434099,PRO_254
PRO_241,131.240754436814,PRO_241
PRO_110,130.775921427186,PRO_110
RCTB_28,130.56604531359,RCTB_28
PRO_104,129.8167894314,PRO_104
RCTB_251,129.471678333116,RCTB_251
PRO_196,128.709755234304,PRO_196
RCTB_151,128.53677172197,RCTB_151
PRO_13,128.466812399535,PRO_13
PRO_25,128.367985414125,PRO_25
CAT_67,127.774340153477,CAT_67
RCTB_13,127.366371095681,RCTB_13
RCTA_RingCount,127.320904370335,RCTA_RingCount
RCTA_SlogP_VSA1,127.279355674019,RCTA_SlogP_VSA1
PRO_235,126.414106173562,PRO_235
RCTB_138,125.422483621175,RCTB_138
RCTA_221,125.330885478322,RCTA_221
CAT_VSA_EState5,124.884530455038,CAT_VSA_EState5
RCTA_39,124.801508428344,RCTA_39
RCTB_79,124.550578652614,RCTB_79
PRO_75,124.329450423059,PRO_75
RCTB_58,123.841305488386,RCTB_58
PRO_59,123.221032938022,PRO_59
CAT_PEOE_VSA6,123.074916584999,CAT_PEOE_VSA6
PRO_137,122.996639093427,PRO_137
PRO_fr_C_O_noCOO,122.843793669312,PRO_fr_C_O_noCOO
RCTB_40,122.533967676348,RCTB_40
RCTB_145,122.052777131432,RCTB_145
RCTB_0,118.462523980632,RCTB_0
PRO_21,118.255317533607,PRO_21
RCTB_102,117.473984775298,RCTB_102
PRO_69,117.222539294445,PRO_69
PRO_30,116.820079074536,PRO_30
PRO_161,116.408723768773,PRO_161
PRO_56,115.623474067892,PRO_56
PRO_200,115.220639332441,PRO_200
PRO_225,115.069772992077,PRO_225
PRO_37,114.728159941774,PRO_37
PRO_116,114.555113131448,PRO_116
PRO_fr_ester,114.098801692838,PRO_fr_ester
RCTA_93,113.398449141034,RCTA_93
PRO_SlogP_VSA11,113.34705902478,PRO_SlogP_VSA11
RCTB_250,113.318489558656,RCTB_250
PRO_130,113.254825059611,PRO_130
RCTB_fr_bicyclic,111.496132370186,RCTB_fr_bicyclic
PRO_233,110.908421825869,PRO_233
PRO_251,110.351446687597,PRO_251
PRO_fr_C_O,108.794328011164,PRO_fr_C_O
PRO_43,108.350499002093,PRO_43
PRO_134,107.345405046182,PRO_134
RCTB_45,107.337854625262,RCTB_45
PRO_121,106.609647329206,PRO_121
RCTB_fr_para_hydroxylation,106.544488920205,RCTB_fr_para_hydroxylation
PRO_216,106.042386880846,PRO_216
PRO_54,105.804005157695,PRO_54
PRO_138,104.250505970511,PRO_138
RCTB_NumAromaticHeterocycles,104.045715452204,RCTB_NumAromaticHeterocycles
PRO_67,104.010001817523,PRO_67
PRO_237,103.473207096494,PRO_237
PRO_31,103.175343853389,PRO_31
RCTB_fr_amide,102.138924980342,RCTB_fr_amide
RCTA_117,102.13713275289,RCTA_117
RCTB_1,101.140860819449,RCTB_1
PRO_168,101.071199511032,PRO_168
PRO_NumAliphaticCarbocycles,101.028900349741,PRO_NumAliphaticCarbocycles
RCTA_NumAromaticRings,100.693485907047,RCTA_NumAromaticRings
RCTB_178,99.0491545100711,RCTB_178
RCTB_94,98.8701941325831,RCTB_94
CAT_81,98.460586347714,CAT_81
RCTB_183,98.0577983598998,RCTB_183
CAT_NumAromaticRings,97.5074794443443,CAT_NumAromaticRings
PRO_NumAromaticHeterocycles,97.0946681345535,PRO_NumAromaticHeterocycles
RCTA_73,96.9931876440185,RCTA_73
PRO_164,96.8167605088806,PRO_164
PRO_94,96.3291023669056,PRO_94
RCTB_208,96.2480176953562,RCTB_208
RCTB_187,96.1719951604373,RCTB_187
CAT_57,95.6665552411574,CAT_57
PRO_10,95.6600859537286,PRO_10
RCTB_134,95.2674031125212,RCTB_134
RCTB_254,94.5035478462714,RCTB_254
PRO_162,93.8227520198988,PRO_162
RCTA_94,93.2234299883825,RCTA_94
RCTB_141,92.7385807359115,RCTB_141
RCTA_NumHAcceptors,92.6242454542662,RCTA_NumHAcceptors
CAT_96,92.2660203439685,CAT_96
PRO_fr_bicyclic,92.1036243274056,PRO_fr_bicyclic
RCTB_114,92.0465973083228,RCTB_114
RCTB_129,91.6188094156688,RCTB_129
PRO_77,91.3023958355634,PRO_77
RCTA_80,90.8747232276717,RCTA_80
CAT_133,90.601663685622,CAT_133
PRO_229,90.4221068364777,PRO_229
RCTA_247,89.8588850698108,RCTA_247
CAT_95,88.9595102875282,CAT_95
RCTA_fr_allylic_oxid,88.9451675774999,RCTA_fr_allylic_oxid
RCTB_174,88.9402670266462,RCTB_174
CAT_33,88.8354290767115,CAT_33
PRO_204,88.3971416262667,PRO_204
RCTB_69,88.3186212418906,RCTB_69
RCTB_NumAliphaticHeterocycles,88.146818476476,RCTB_NumAliphaticHeterocycles
RCTB_140,87.5265755642629,RCTB_140
PRO_96,87.2597858173655,PRO_96
PRO_135,86.7400245688895,PRO_135
RCTA_NumAromaticCarbocycles,86.6414780513059,RCTA_NumAromaticCarbocycles
CAT_220,86.5923075436197,CAT_220
RCTA_46,86.5237101385925,RCTA_46
RCTA_NumSaturatedHeterocycles,86.1897116510198,RCTA_NumSaturatedHeterocycles
RCTB_37,86.0848030969302,RCTB_37
RCTB_139,85.2384572015682,RCTB_139
RCTA_157,84.7301272977348,RCTA_157
RCTB_144,84.6439158680982,RCTB_144
CAT_PEOE_VSA2,84.6366899703821,CAT_PEOE_VSA2
CAT_214,84.2890708204223,CAT_214
PRO_NumSaturatedCarbocycles,84.1821266698315,PRO_NumSaturatedCarbocycles
PRO_fr_ether,83.8332196767714,PRO_fr_ether
PRO_24,83.7507666794287,PRO_24
CAT_NumAromaticCarbocycles,82.8861138670081,CAT_NumAromaticCarbocycles
PRO_207,82.0737560549474,PRO_207
PRO_fr_aniline,81.5987717686895,PRO_fr_aniline
CAT_158,80.5262305072896,CAT_158
PRO_248,80.1143615467528,PRO_248
RCTA_172,79.9276752077588,RCTA_172
RCTB_173,79.2598846058705,RCTB_173
RCTA_141,77.8966998988621,RCTA_141
PRO_81,77.5099842508795,PRO_81
RCTA_SMR_VSA2,76.5982167664609,RCTA_SMR_VSA2
RCTA_82,76.4524146557454,RCTA_82
RCTA_29,75.5616980444999,RCTA_29
RCTB_54,75.4720715571662,RCTB_54
CAT_138,75.3691450286989,CAT_138
CAT_141,74.6803003878734,CAT_141
CAT_fr_C_O,74.3412063093391,CAT_fr_C_O
RCTA_NOCount,73.5812825297462,RCTA_NOCount
RCTA_183,72.9415320928272,RCTA_183
CAT_94,71.9033435641405,CAT_94
CAT_230,71.6567762929593,CAT_230
CAT_fr_ether,71.3677868609857,CAT_fr_ether
RCTA_128,70.2502325921999,RCTA_128
PRO_120,69.9289245141662,PRO_120
CAT_NHOHCount,69.8662250137751,CAT_NHOHCount
RCTB_158,68.2189388746431,RCTB_158
CAT_SlogP_VSA8,67.7124003824902,CAT_SlogP_VSA8
CAT_64,67.3431911032633,CAT_64
RCTA_159,67.0206087001729,RCTA_159
PRO_226,66.4262193607338,PRO_226
RCTB_NumSaturatedHeterocycles,66.1014296405141,RCTB_NumSaturatedHeterocycles
PRO_102,64.8944655585595,PRO_102
RCTB_224,63.8586322836373,RCTB_224
RCTA_38,63.6132197120636,RCTA_38
PRO_fr_para_hydroxylation,63.4157919020896,PRO_fr_para_hydroxylation
CAT_fr_benzene,63.2039885887454,CAT_fr_benzene
CAT_NumHDonors,62.5162075452881,CAT_NumHDonors
PRO_58,62.300624265208,PRO_58
CAT_211,61.6399962858407,CAT_211
RCTA_122,61.1843232079992,RCTA_122
PRO_92,59.9897509089068,PRO_92
PRO_236,59.8545457373677,PRO_236
CAT_203,59.5830906706713,CAT_203
RCTB_4,59.428346297282,RCTB_4
CAT_39,58.9456832183211,CAT_39
PRO_245,58.2885755460596,PRO_245
RCTA_136,57.5156065154453,RCTA_136
RCTB_222,57.3817630555111,RCTB_222
RCTB_166,54.8425850906658,RCTB_166
CAT_249,54.7927730511035,CAT_249
CAT_PEOE_VSA13,54.7508399490914,CAT_PEOE_VSA13
RCTB_142,54.0350152432221,RCTB_142
PRO_49,53.7570158114522,PRO_49
CAT_fr_C_O_noCOO,53.6882397192332,CAT_fr_C_O_noCOO
RCTA_200,53.3140988508209,RCTA_200
CAT_80,53.0915447922374,CAT_80
PRO_190,53.021556659938,PRO_190
CAT_183,52.6176318156662,CAT_183
PRO_222,51.783014455014,PRO_222
PRO_3,51.6682242938883,PRO_3
RCTA_7,51.6224334487235,RCTA_7
CAT_fr_Al_OH,51.3644210619993,CAT_fr_Al_OH
RCTA_NumSaturatedRings,51.1717441946447,RCTA_NumSaturatedRings
CAT_12,50.8649614620312,CAT_12
PRO_252,50.1878351108936,PRO_252
CAT_200,49.636668462179,CAT_200
RCTA_182,49.5369460960189,RCTA_182
CAT_88,49.1163153758247,CAT_88
RCTA_250,49.0238601551853,RCTA_250
PRO_47,48.9445972011155,PRO_47
PRO_fr_amide,47.9637833583847,PRO_fr_amide
RCTA_178,47.6537342770715,RCTA_178
PRO_48,47.4862126305677,PRO_48
CAT_237,47.2560664755728,CAT_237
PRO_90,46.9998067925804,PRO_90
PRO_184,45.062018601574,PRO_184
RCTA_158,44.5814544032529,RCTA_158
RCTA_133,43.728110299908,RCTA_133
RCTA_NumAliphaticHeterocycles,43.1224061039972,RCTA_NumAliphaticHeterocycles
RCTA_111,42.9536570415657,RCTA_111
RCTB_100,42.4597672317397,RCTB_100
RCTA_86,41.9492652292287,RCTA_86
CAT_fr_ketone,41.8885078181084,CAT_fr_ketone
RCTA_83,41.8258699230291,RCTA_83
PRO_147,41.0683377930358,PRO_147
PRO_173,41.0374908212153,PRO_173
RCTA_92,40.6594927123594,RCTA_92
RCTB_146,40.5325909326226,RCTB_146
CAT_175,39.9852822050276,CAT_175
CAT_179,39.7242850884529,CAT_179
RCTA_138,39.4231803528729,RCTA_138
RCTA_107,39.3803706885969,RCTA_107
CAT_SMR_VSA2,38.9819855776643,CAT_SMR_VSA2
RCTB_81,38.9502931086309,RCTB_81
CAT_73,38.7951743387067,CAT_73
CAT_125,38.4967318003891,CAT_125
PRO_57,37.1720895152969,PRO_57
PRO_118,37.0228146435922,PRO_118
RCTA_180,36.8916724029717,RCTA_180
RCTA_64,36.7064878960343,RCTA_64
RCTA_226,36.0067490728405,RCTA_226
CAT_225,35.864963832985,CAT_225
CAT_13,35.1988896006206,CAT_13
PRO_41,34.81129695092,PRO_41
RCTA_199,34.2953530587687,RCTA_199
RCTA_181,34.1716845702227,RCTA_181
CAT_136,33.8416030517023,CAT_136
CAT_114,33.7449583899634,CAT_114
RCTA_216,33.7252285078454,RCTA_216
RCTA_185,33.0193733916257,RCTA_185
RCTA_NumAliphaticRings,31.8223645979784,RCTA_NumAliphaticRings
RCTA_135,31.77348314349,RCTA_135
CAT_fr_NH0,31.6256660664521,CAT_fr_NH0
CAT_100,31.0954864499575,CAT_100
RCTA_1,31.0161805864999,RCTA_1
RCTA_147,30.5461755223849,RCTA_147
CAT_137,30.5032533753038,CAT_137
CAT_228,30.3452381677244,CAT_228
RCTA_100,29.3627399947123,RCTA_100
PRO_187,28.7076751222766,PRO_187
CAT_NumAromaticHeterocycles,27.7108422966019,CAT_NumAromaticHeterocycles
RCTA_207,27.0076104086683,RCTA_207
PRO_83,26.4776221923992,PRO_83
RCTA_191,25.979212077197,RCTA_191
CAT_119,25.5983656561126,CAT_119
RCTA_175,25.4523570875477,RCTA_175
RCTA_119,25.0961382159625,RCTA_119
RCTA_214,24.8300194051373,RCTA_214
CAT_182,24.3460106392626,CAT_182
RCTA_189,23.4380175241435,RCTA_189
CAT_28,23.2970235780749,CAT_28
RCTA_63,23.0969561917778,RCTA_63
RCTA_145,22.5462260809499,RCTA_145
CAT_122,22.5206751541179,CAT_122
RCTA_169,21.2625525056424,RCTA_169
RCTA_81,21.1406424945382,RCTA_81
CAT_fr_pyridine,20.7947105208322,CAT_fr_pyridine
RCTA_79,19.0554913543063,RCTA_79
RCTA_98,18.9494689525232,RCTA_98
RCTA_fr_benzene,18.2281941350767,RCTA_fr_benzene
RCTA_184,17.4277204074443,RCTA_184
RCTB_53,16.7295128156863,RCTB_53
CAT_SMR_VSA3,16.6772072051475,CAT_SMR_VSA3
PRO_36,16.6405838101685,PRO_36
RCTA_76,16.3275756522333,RCTA_76
RCTA_SMR_VSA4,15.6343476750897,RCTA_SMR_VSA4
RCTA_26,15.4574449028237,RCTA_26
PRO_100,15.1691931470089,PRO_100
CAT_51,15.1673896967086,CAT_51
CAT_160,14.6148150989763,CAT_160
CAT_fr_methoxy,14.056811132641,CAT_fr_methoxy
CAT_113,13.1817316731317,CAT_113
CAT_fr_Ar_N,11.8078176648545,CAT_fr_Ar_N
RCTA_15,11.2548658846417,RCTA_15
CAT_59,11.1845422494173,CAT_59
CAT_fr_Al_OH_noTert,10.5267786269286,CAT_fr_Al_OH_noTert
PRO_144,10.4744904011597,PRO_144
RCTA_150,10.0310614750446,RCTA_150
RCTA_36,8.11048828076685,RCTA_36
RCTA_144,4.72259207218927,RCTA_144
PRO_250,2.0112880952381,PRO_250
RCTA_Ipc,0.27,RCTA_Ipc
RCTB_Ipc,0.0034285714285711,RCTB_Ipc
CAT_Ipc,0,CAT_Ipc
PRO_Ipc,0,PRO_Ipc
