,IncNodePurity,Features
PRO_140,185.469787691658,PRO_140
CAT_70,185.44107213438,CAT_70
RCTB_193,182.618309209569,RCTB_193
RCTB_38,182.515276311564,RCTB_38
RCTB_SlogP_VSA11,182.447051253676,RCTB_SlogP_VSA11
PRO_1,181.904486384581,PRO_1
CAT_PEOE_VSA6,181.836246995623,CAT_PEOE_VSA6
RCTB_40,179.84303426338,RCTB_40
RCTB_162,179.591741879182,RCTB_162
RCTA_TPSA,177.190520340289,RCTA_TPSA
PRO_15,176.900874419528,PRO_15
PRO_202,176.836256122293,PRO_202
RCTB_151,176.268516497442,RCTB_151
RCTB_48,176.156846573913,RCTB_48
PRO_26,174.425398043346,PRO_26
PRO_203,174.109233538775,PRO_203
PRO_0,173.586750215135,PRO_0
PRO_129,172.438475362068,PRO_129
RCTB_25,172.061443750945,RCTB_25
RCTB_90,171.833736082592,RCTB_90
CAT_MaxPartialCharge,171.829891395969,CAT_MaxPartialCharge
RCTA_SlogP_VSA12,170.916175205529,RCTA_SlogP_VSA12
PRO_206,170.551847035358,PRO_206
RCTB_179,169.445495910834,RCTB_179
RCTB_245,168.995517573361,RCTB_245
RCTB_15,167.971658079264,RCTB_15
PRO_27,167.937364211248,PRO_27
PRO_133,166.985659106614,PRO_133
RCTB_11,165.645447065255,RCTB_11
RCTB_102,165.434172891035,RCTB_102
PRO_186,164.631800016897,PRO_186
PRO_137,164.23156904208,PRO_137
PRO_38,162.582043320381,PRO_38
RCTB_251,162.325932068369,RCTB_251
RCTA_SlogP_VSA4,160.83355977714,RCTA_SlogP_VSA4
RCTB_PEOE_VSA13,160.565510215896,RCTB_PEOE_VSA13
PRO_136,160.204482998437,PRO_136
RCTA_NumHAcceptors,159.006705787148,RCTA_NumHAcceptors
PRO_175,158.270051795653,PRO_175
RCTB_13,157.776687092888,RCTB_13
PRO_241,157.572831605272,PRO_241
RCTB_196,157.540869243106,RCTB_196
RCTB_94,157.197906582948,RCTB_94
CAT_EState_VSA8,157.166926011189,CAT_EState_VSA8
RCTB_NumSaturatedRings,156.819995062489,RCTB_NumSaturatedRings
RCTB_175,156.319901496885,RCTB_175
PRO_180,156.058642926309,PRO_180
RCTB_fr_methoxy,154.735254105012,RCTB_fr_methoxy
RCTB_73,154.066353999184,RCTB_73
RCTB_210,151.826177885986,RCTB_210
RCTB_145,151.261681058684,RCTB_145
RCTB_NumHDonors,150.421408439569,RCTB_NumHDonors
RCTB_116,149.498454697665,RCTB_116
RCTB_45,149.295960185198,RCTB_45
PRO_NumSaturatedCarbocycles,149.058918378797,PRO_NumSaturatedCarbocycles
RCTB_166,148.776928884964,RCTB_166
RCTB_49,148.572029683822,RCTB_49
RCTA_NumHeteroatoms,148.569837333342,RCTA_NumHeteroatoms
RCTB_39,148.556783977996,RCTB_39
PRO_115,148.174131714325,PRO_115
CAT_fr_allylic_oxid,147.784957330912,CAT_fr_allylic_oxid
RCTA_233,147.640942714871,RCTA_233
RCTB_NumAliphaticHeterocycles,147.108347445349,RCTB_NumAliphaticHeterocycles
PRO_193,147.0188715054,PRO_193
PRO_24,147.013425564222,PRO_24
RCTB_fr_ester,146.659189507872,RCTB_fr_ester
PRO_116,145.988476118922,PRO_116
RCTB_125,145.938002457385,RCTB_125
PRO_237,145.806610855004,PRO_237
PRO_183,145.223947544035,PRO_183
PRO_112,144.9437212409,PRO_112
RCTA_NOCount,144.840609551817,RCTA_NOCount
RCTB_110,142.656725756017,RCTB_110
PRO_214,142.113171159937,PRO_214
RCTB_109,141.514054770195,RCTB_109
PRO_119,141.471237477399,PRO_119
CAT_95,140.652095025456,CAT_95
RCTB_233,140.510524438795,RCTB_233
PRO_73,140.493552896167,PRO_73
RCTB_28,140.442908467493,RCTB_28
PRO_192,140.439789442902,PRO_192
RCTB_50,139.65788373106,RCTB_50
PRO_7,139.285831034879,PRO_7
CAT_220,138.044891550886,CAT_220
PRO_224,135.334398266469,PRO_224
CAT_133,134.88990732591,CAT_133
RCTA_117,134.103596640571,RCTA_117
PRO_66,133.697782687452,PRO_66
RCTB_fr_bicyclic,133.384446836383,RCTB_fr_bicyclic
RCTB_33,133.137747662381,RCTB_33
RCTA_fr_halogen,132.699547556546,RCTA_fr_halogen
PRO_fr_bicyclic,132.410736772817,PRO_fr_bicyclic
RCTB_119,131.83293453841,RCTB_119
RCTA_SlogP_VSA3,131.802269307188,RCTA_SlogP_VSA3
PRO_160,131.525534498765,PRO_160
PRO_45,131.457266567166,PRO_45
PRO_fr_ester,131.163818737776,PRO_fr_ester
RCTA_NumSaturatedRings,130.681922087162,RCTA_NumSaturatedRings
PRO_21,130.630834996865,PRO_21
PRO_69,129.818688250556,PRO_69
PRO_17,129.16089830874,PRO_17
PRO_122,128.931182331854,PRO_122
PRO_NumAliphaticCarbocycles,128.198456094377,PRO_NumAliphaticCarbocycles
RCTA_SMR_VSA4,128.184365791029,RCTA_SMR_VSA4
RCTB_26,128.025444691944,RCTB_26
RCTB_138,127.876945753862,RCTB_138
PRO_fr_NH0,127.476335650741,PRO_fr_NH0
PRO_fr_methoxy,127.439708790522,PRO_fr_methoxy
RCTB_NumSaturatedHeterocycles,127.194373307338,RCTB_NumSaturatedHeterocycles
PRO_227,127.07753070757,PRO_227
PRO_235,126.991809544404,PRO_235
RCTB_249,126.850479022968,RCTB_249
PRO_120,126.758053396185,PRO_120
PRO_138,125.885996061899,PRO_138
PRO_4,124.861854131152,PRO_4
RCTA_141,124.620390799192,RCTA_141
PRO_43,124.591671507255,PRO_43
PRO_229,123.842145866272,PRO_229
RCTB_58,123.220674142705,RCTB_58
PRO_fr_C_O_noCOO,122.785746376166,PRO_fr_C_O_noCOO
RCTB_63,122.744863067518,RCTB_63
PRO_96,122.469786934882,PRO_96
RCTB_173,122.434622474778,RCTB_173
RCTB_139,122.282013443188,RCTB_139
PRO_158,121.685173619596,PRO_158
RCTB_144,121.386517232331,RCTB_144
PRO_54,121.154911695029,PRO_54
PRO_145,121.126450343058,PRO_145
RCTB_113,120.124425596841,RCTB_113
RCTB_192,119.950395178673,RCTB_192
PRO_251,119.78504275966,PRO_251
RCTB_66,118.926657927995,RCTB_66
PRO_NumAromaticHeterocycles,118.906453847835,PRO_NumAromaticHeterocycles
RCTB_214,118.670792244851,RCTB_214
PRO_37,117.825991837571,PRO_37
PRO_67,117.823198228512,PRO_67
CAT_175,116.796825687561,CAT_175
PRO_63,115.821635381569,PRO_63
PRO_fr_C_O,114.906016741913,PRO_fr_C_O
RCTA_fr_alkyl_halide,114.687797233357,RCTA_fr_alkyl_halide
RCTB_130,114.274933564706,RCTB_130
PRO_fr_aniline,112.726911987488,PRO_fr_aniline
RCTA_RingCount,112.667247099424,RCTA_RingCount
RCTA_NumAromaticRings,112.627360185906,RCTA_NumAromaticRings
CAT_fr_halogen,112.268293219554,CAT_fr_halogen
PRO_110,111.560054130184,PRO_110
CAT_203,108.729719782867,CAT_203
RCTB_158,108.15712812224,RCTB_158
PRO_10,107.584711861009,PRO_10
PRO_216,106.858829563893,PRO_216
PRO_249,106.735231382294,PRO_249
RCTB_224,105.769096564053,RCTB_224
CAT_VSA_EState5,104.540346102385,CAT_VSA_EState5
RCTB_4,104.259990704494,RCTB_4
RCTB_1,104.108290183264,RCTB_1
PRO_173,103.742173841628,PRO_173
PRO_77,103.294477317082,PRO_77
RCTA_SlogP_VSA1,102.460685542275,RCTA_SlogP_VSA1
RCTB_42,102.065503290289,RCTB_42
RCTB_254,101.739750585654,RCTB_254
RCTB_174,101.455288077301,RCTB_174
PRO_121,101.305375299283,PRO_121
RCTA_fr_benzene,101.193265606951,RCTA_fr_benzene
PRO_13,100.486624769122,PRO_13
PRO_244,100.439480762749,PRO_244
RCTB_250,100.296707916802,RCTB_250
PRO_233,99.506549928869,PRO_233
PRO_31,99.2475072941988,PRO_31
PRO_200,99.063914157166,PRO_200
RCTA_SMR_VSA2,98.7991874964938,RCTA_SMR_VSA2
CAT_74,98.7088859519022,CAT_74
PRO_94,97.7539991119593,PRO_94
CAT_PEOE_VSA14,97.6711739163578,CAT_PEOE_VSA14
RCTB_77,97.6178074001953,RCTB_77
PRO_130,97.0116620719352,PRO_130
RCTB_129,96.9448782639879,RCTB_129
CAT_fr_Al_OH,96.8622094968413,CAT_fr_Al_OH
PRO_81,96.1225308331455,PRO_81
RCTB_183,95.8133589421071,RCTB_183
RCTB_37,95.7637281819914,RCTB_37
PRO_252,95.7338009130205,PRO_252
RCTA_221,95.6549025432773,RCTA_221
PRO_248,95.5615005850892,PRO_248
CAT_104,95.5423219375944,CAT_104
CAT_123,94.6192917011995,CAT_123
PRO_88,94.5625037011617,PRO_88
PRO_75,94.4220332138433,PRO_75
RCTB_54,94.0435833367226,RCTB_54
RCTB_69,93.6935078230936,RCTB_69
PRO_47,92.7622066380127,PRO_47
RCTB_100,91.2001216437095,RCTB_100
RCTB_222,90.3607011668035,RCTB_222
RCTB_164,90.2896678485254,RCTB_164
RCTB_fr_para_hydroxylation,89.3888970678961,RCTB_fr_para_hydroxylation
PRO_65,88.8492368988109,PRO_65
PRO_225,88.2663753236045,PRO_225
CAT_67,88.2321746380684,CAT_67
RCTB_NumAliphaticCarbocycles,87.4021934938369,RCTB_NumAliphaticCarbocycles
CAT_12,87.0609021333731,CAT_12
PRO_245,86.4357423753815,PRO_245
PRO_161,86.4338809129551,PRO_161
PRO_30,86.2790697720234,PRO_30
PRO_PEOE_VSA12,83.9502992354737,PRO_PEOE_VSA12
RCTA_29,83.8879243058105,RCTA_29
PRO_184,83.8200422752761,PRO_184
CAT_211,83.1113416483896,CAT_211
CAT_158,83.0120912753361,CAT_158
CAT_fr_C_O,82.9599540926228,CAT_fr_C_O
PRO_104,81.4680429577388,PRO_104
RCTB_134,79.96111201563,RCTB_134
RCTA_NumAliphaticHeterocycles,79.3344134373242,RCTA_NumAliphaticHeterocycles
PRO_135,79.020925038889,PRO_135
PRO_25,79.0099285090947,PRO_25
PRO_204,78.9427497745354,PRO_204
CAT_225,78.6582324140226,CAT_225
CAT_fr_ether,77.8933383178668,CAT_fr_ether
RCTA_216,77.2406150700691,RCTA_216
RCTA_185,76.7024451933424,RCTA_185
PRO_134,76.3116839219593,PRO_134
RCTB_146,76.1601673927497,RCTB_146
CAT_64,75.2770408058981,CAT_64
PRO_84,73.0895208218099,PRO_84
RCTA_133,72.9349819704073,RCTA_133
PRO_36,71.7179863297957,PRO_36
CAT_114,70.9831303585813,CAT_114
RCTA_NumAromaticCarbocycles,70.898150925693,RCTA_NumAromaticCarbocycles
RCTA_39,70.1388638469477,RCTA_39
RCTA_178,69.9485124477079,RCTA_178
RCTA_NumSaturatedHeterocycles,69.2993876149315,RCTA_NumSaturatedHeterocycles
RCTB_79,69.0969250426744,RCTB_79
CAT_fr_ketone,68.9478497528158,CAT_fr_ketone
PRO_162,68.3875656849524,PRO_162
RCTA_169,68.3824346766807,RCTA_169
PRO_58,68.1579701011814,PRO_58
RCTA_214,67.9077323248371,RCTA_214
CAT_200,67.7514618752796,CAT_200
RCTA_147,67.7249728028483,RCTA_147
RCTB_fr_amide,67.7074836944928,RCTB_fr_amide
PRO_57,67.6460223472274,PRO_57
CAT_141,67.4822305436728,CAT_141
CAT_182,66.2979234208565,CAT_182
PRO_118,65.9981046727054,PRO_118
PRO_226,65.9610542259118,PRO_226
PRO_196,65.9160809012038,PRO_196
CAT_fr_Al_OH_noTert,65.2595479403926,CAT_fr_Al_OH_noTert
RCTA_180,64.8400853720923,RCTA_180
CAT_33,64.5041986086374,CAT_33
PRO_187,64.4302022734376,PRO_187
PRO_fr_para_hydroxylation,63.0185604737365,PRO_fr_para_hydroxylation
RCTB_142,62.797228747534,RCTB_142
RCTA_138,62.5660673805873,RCTA_138
CAT_80,61.698944940319,CAT_80
RCTA_172,61.081339100149,RCTA_172
RCTB_141,60.9911648078794,RCTB_141
CAT_fr_NH0,60.9825990481428,CAT_fr_NH0
CAT_SlogP_VSA8,60.0959266619505,CAT_SlogP_VSA8
RCTA_101,59.4633187903077,RCTA_101
RCTA_232,59.1707450582806,RCTA_232
CAT_125,58.8992518793227,CAT_125
PRO_102,58.7032485464917,PRO_102
PRO_100,57.8555623530186,PRO_100
RCTA_183,57.5263629824046,RCTA_183
PRO_222,56.4483152524985,PRO_222
RCTA_92,56.2621654767892,RCTA_92
RCTA_145,55.549018054417,RCTA_145
CAT_81,55.1767367888626,CAT_81
RCTA_128,55.1124417242631,RCTA_128
RCTA_46,54.4486604037789,RCTA_46
PRO_49,54.3336033902556,PRO_49
CAT_214,54.1630221131876,CAT_214
RCTA_93,53.8052386019057,RCTA_93
CAT_13,53.704252136997,CAT_13
RCTB_140,53.6970874671776,RCTB_140
RCTA_122,52.6572878593261,RCTA_122
CAT_28,52.6406776519006,CAT_28
CAT_119,52.5419359392393,CAT_119
RCTA_NumAliphaticRings,52.0748717648202,RCTA_NumAliphaticRings
RCTA_80,51.8546639730556,RCTA_80
CAT_PEOE_VSA13,51.7369813844713,CAT_PEOE_VSA13
CAT_NumHDonors,51.5121628754538,CAT_NumHDonors
PRO_41,49.6906235045581,PRO_41
PRO_147,49.5233332073052,PRO_147
CAT_122,48.9196151815626,CAT_122
CAT_SMR_VSA2,48.4652471799399,CAT_SMR_VSA2
PRO_236,48.1256199840827,PRO_236
RCTB_81,48.1099910489398,RCTB_81
CAT_136,47.8772729905921,CAT_136
RCTA_247,47.2264934916782,RCTA_247
PRO_246,46.9470343868376,PRO_246
RCTA_182,46.7760619738928,RCTA_182
CAT_PEOE_VSA2,46.4757818533982,CAT_PEOE_VSA2
CAT_228,46.1586670225654,CAT_228
RCTA_200,45.975305527337,RCTA_200
PRO_164,45.7336246135434,PRO_164
PRO_190,45.6937894810878,PRO_190
PRO_113,45.6179064992926,PRO_113
CAT_39,45.5642124131603,CAT_39
PRO_144,45.1834460541726,PRO_144
PRO_168,45.102982016371,PRO_168
RCTA_38,44.660134813966,RCTA_38
PRO_3,44.2340015428769,PRO_3
RCTA_144,44.0951041561539,RCTA_144
PRO_fr_amide,44.0530632736918,PRO_fr_amide
CAT_fr_C_O_noCOO,43.3170830410859,CAT_fr_C_O_noCOO
CAT_NHOHCount,42.1838632788883,CAT_NHOHCount
RCTA_184,41.0974937856984,RCTA_184
CAT_138,40.5614085858948,CAT_138
PRO_78,40.3458931307068,PRO_78
CAT_237,40.1399008517282,CAT_237
RCTA_86,39.727070810299,RCTA_86
CAT_113,39.3330368008638,CAT_113
RCTA_73,39.2588366486027,RCTA_73
RCTA_100,39.0775189230059,RCTA_100
PRO_48,38.8532647402426,PRO_48
RCTA_135,38.7357799332572,RCTA_135
RCTA_fr_allylic_oxid,37.9372107222484,RCTA_fr_allylic_oxid
CAT_73,37.8672182869161,CAT_73
RCTA_158,37.7369652652553,RCTA_158
RCTA_191,37.6787984458739,RCTA_191
PRO_56,37.0929093909393,PRO_56
RCTA_83,36.8479685562542,RCTA_83
RCTA_1,36.29111035371,RCTA_1
CAT_160,35.2096929259768,CAT_160
RCTA_111,34.9665094670201,RCTA_111
RCTA_64,34.8498227999788,RCTA_64
CAT_fr_methoxy,34.1862592489334,CAT_fr_methoxy
RCTA_167,34.058488254168,RCTA_167
RCTA_119,33.8345864196763,RCTA_119
RCTA_107,33.8097354839889,RCTA_107
RCTA_63,33.2843066057118,RCTA_63
CAT_179,33.105275858517,CAT_179
PRO_254,33.0998360102451,PRO_254
CAT_183,33.0058180605533,CAT_183
RCTB_53,32.4689744910374,RCTB_53
CAT_NumAromaticHeterocycles,32.437173725639,CAT_NumAromaticHeterocycles
RCTA_175,32.0212199022367,RCTA_175
RCTA_207,32.0080097715818,RCTA_207
CAT_fr_pyridine,30.7975199643295,CAT_fr_pyridine
CAT_230,30.3357535580746,CAT_230
RCTA_181,29.3425441029155,RCTA_181
RCTA_98,28.1277910795703,RCTA_98
CAT_SMR_VSA3,27.2205927103612,CAT_SMR_VSA3
CAT_88,27.2089458625587,CAT_88
CAT_96,26.9055738957915,CAT_96
RCTA_199,26.7447402290258,RCTA_199
CAT_59,26.6423866653894,CAT_59
RCTA_157,26.5402397539791,RCTA_157
PRO_250,26.4295496280097,PRO_250
PRO_90,26.0215827647211,PRO_90
RCTA_189,25.884589528875,RCTA_189
RCTA_26,25.3453022219209,RCTA_26
RCTA_36,24.534806721309,RCTA_36
RCTA_136,24.4757587423505,RCTA_136
RCTA_7,24.1858449170008,RCTA_7
CAT_57,22.9661200136184,CAT_57
RCTA_15,22.4562946089913,RCTA_15
CAT_137,21.0096277406946,CAT_137
RCTA_250,20.9030770818666,RCTA_250
PRO_83,20.3134215243661,PRO_83
RCTA_79,19.9453402865701,RCTA_79
CAT_100,18.9142896130583,CAT_100
RCTA_94,18.8532547795075,RCTA_94
RCTA_159,16.9343355946617,RCTA_159
RCTA_81,16.0250594346294,RCTA_81
CAT_fr_Ar_N,15.7215775439131,CAT_fr_Ar_N
CAT_Ipc,15.5267499622567,CAT_Ipc
CAT_249,15.1922616074508,CAT_249
CAT_51,15.1273645658624,CAT_51
PRO_92,13.5589668002668,PRO_92
RCTA_150,13.3117106227925,RCTA_150
RCTA_76,10.2158686130975,RCTA_76
RCTA_82,8.63870075617258,RCTA_82
RCTA_226,4.11840666249459,RCTA_226
RCTA_Ipc,1.03177380952383,RCTA_Ipc
RCTB_Ipc,0,RCTB_Ipc
PRO_Ipc,0,PRO_Ipc
