,IncNodePurity,Features
CAT_EState_VSA8,180.378611062723,CAT_EState_VSA8
RCTB_151,180.318445672108,RCTB_151
RCTB_219,178.811562339705,RCTB_219
RCTB_fr_C_O,178.530856269058,RCTB_fr_C_O
RCTB_NumAromaticHeterocycles,178.492643230926,RCTB_NumAromaticHeterocycles
RCTA_SMR_VSA6,177.974570268866,RCTA_SMR_VSA6
RCTB_241,176.450857483026,RCTB_241
RCTB_245,174.719057194658,RCTB_245
CAT_94,174.499599839034,CAT_94
PRO_26,173.470570347062,PRO_26
RCTA_SlogP_VSA3,173.043827410509,RCTA_SlogP_VSA3
RCTB_164,172.817898100005,RCTB_164
CAT_VSA_EState5,172.640840879613,CAT_VSA_EState5
PRO_fr_C_O_noCOO,171.06058392383,PRO_fr_C_O_noCOO
RCTB_149,170.846638522353,RCTB_149
RCTB_161,170.496945521713,RCTB_161
RCTB_122,170.150861864409,RCTB_122
CAT_Chi0,166.112345588409,CAT_Chi0
RCTB_25,165.789222710052,RCTB_25
RCTB_147,165.316394793938,RCTB_147
PRO_63,162.94521777207,PRO_63
RCTB_40,162.915493925255,RCTB_40
RCTB_141,162.623531839707,RCTB_141
CAT_220,162.579862701757,CAT_220
PRO_24,162.166746296206,PRO_24
RCTB_NumSaturatedRings,162.090620680846,RCTB_NumSaturatedRings
PRO_27,161.99879986867,PRO_27
PRO_207,160.694807950277,PRO_207
PRO_125,160.512061331034,PRO_125
CAT_NumHAcceptors,159.817465631174,CAT_NumHAcceptors
PRO_fr_methoxy,158.826601054279,PRO_fr_methoxy
RCTB_116,157.913924725841,RCTB_116
CAT_123,157.896124699594,CAT_123
RCTB_136,156.513369149758,RCTB_136
CAT_Chi2n,156.397416904359,CAT_Chi2n
RCTA_TPSA,156.376722490194,RCTA_TPSA
PRO_79,156.125856932297,PRO_79
CAT_MaxPartialCharge,156.011153246958,CAT_MaxPartialCharge
PRO_65,155.7546348506,PRO_65
PRO_116,155.593611535473,PRO_116
RCTB_114,154.152262220943,RCTB_114
PRO_0,152.973400928498,PRO_0
RCTB_105,152.125055595525,RCTB_105
RCTA_SlogP_VSA4,151.44498739168,RCTA_SlogP_VSA4
RCTB_162,150.982526248512,RCTB_162
PRO_224,150.971186499592,PRO_224
PRO_137,150.657896811961,PRO_137
RCTB_49,150.012856128396,RCTB_49
CAT_67,149.773683480473,CAT_67
PRO_158,149.502495126542,PRO_158
RCTB_NumAromaticRings,149.489485056253,RCTB_NumAromaticRings
PRO_4,149.190215946509,PRO_4
CAT_MolMR,148.810768802148,CAT_MolMR
CAT_EState_VSA1,148.112563737831,CAT_EState_VSA1
CAT_Chi1n,147.859134419403,CAT_Chi1n
RCTB_130,147.124726813444,RCTB_130
PRO_31,146.936567924908,PRO_31
CAT_PEOE_VSA14,146.144092115034,CAT_PEOE_VSA14
RCTB_fr_ester,146.121457560154,RCTB_fr_ester
CAT_SMR_VSA6,145.727634528399,CAT_SMR_VSA6
RCTB_63,144.103693958977,RCTB_63
RCTA_167,141.923407316343,RCTA_167
PRO_88,141.737402420405,PRO_88
PRO_120,141.656393548056,PRO_120
RCTB_45,141.616423122469,RCTB_45
PRO_138,140.982070568511,PRO_138
RCTB_145,140.498800964457,RCTB_145
RCTB_90,140.461305325125,RCTB_90
PRO_119,139.590325986444,PRO_119
RCTB_210,139.178429566769,RCTB_210
PRO_fr_bicyclic,139.013882630486,PRO_fr_bicyclic
RCTB_102,138.434547537829,RCTB_102
PRO_fr_aniline,137.979471722417,PRO_fr_aniline
PRO_161,137.826195728074,PRO_161
RCTB_1,137.764491588431,RCTB_1
PRO_129,137.202996484733,PRO_129
RCTB_250,136.099630953349,RCTB_250
PRO_227,135.838998649984,PRO_227
RCTB_233,135.399424905104,RCTB_233
RCTB_109,134.974512454734,RCTB_109
RCTB_224,133.328693755354,RCTB_224
RCTA_SlogP_VSA1,133.294799733253,RCTA_SlogP_VSA1
PRO_249,133.243240497792,PRO_249
PRO_38,133.176512875327,PRO_38
RCTB_fr_para_hydroxylation,132.935184902003,RCTB_fr_para_hydroxylation
PRO_85,132.631167895,PRO_85
PRO_202,132.62569169353,PRO_202
CAT_NOCount,132.154986641039,CAT_NOCount
RCTB_179,131.476453915284,RCTB_179
RCTB_254,131.46039739975,RCTB_254
RCTB_38,131.309862463627,RCTB_38
RCTB_183,131.187843945431,RCTB_183
PRO_1,130.502672740771,PRO_1
CAT_NumAromaticRings,130.441897368476,CAT_NumAromaticRings
PRO_54,129.974755616565,PRO_54
PRO_10,129.844543281724,PRO_10
RCTB_48,129.480204624571,RCTB_48
PRO_104,129.379239164147,PRO_104
CAT_12,129.179283426166,CAT_12
RCTB_203,128.367846986629,RCTB_203
RCTB_158,127.886430142014,RCTB_158
RCTB_119,127.379144558679,RCTB_119
PRO_122,126.889963958442,PRO_122
PRO_NumSaturatedCarbocycles,126.638727911166,PRO_NumSaturatedCarbocycles
PRO_78,126.354666787871,PRO_78
PRO_94,126.347927722968,PRO_94
RCTB_110,125.706666214547,RCTB_110
RCTB_11,125.645102121844,RCTB_11
RCTB_227,125.104404158803,RCTB_227
PRO_fr_NH0,123.951992010983,PRO_fr_NH0
PRO_193,123.375618337238,PRO_193
PRO_96,122.971639836075,PRO_96
PRO_13,121.769449082883,PRO_13
RCTB_166,120.868256986251,RCTB_166
PRO_130,120.784311037369,PRO_130
RCTB_222,120.769027386899,RCTB_222
RCTB_39,120.176451238392,RCTB_39
PRO_218,119.884981083005,PRO_218
PRO_160,119.660764013066,PRO_160
PRO_251,119.406270413963,PRO_251
PRO_25,118.182461987947,PRO_25
PRO_NumAromaticHeterocycles,116.838471534502,PRO_NumAromaticHeterocycles
RCTA_NumSaturatedHeterocycles,116.601760504612,RCTA_NumSaturatedHeterocycles
RCTA_247,116.39077155642,RCTA_247
RCTB_208,114.853708158215,RCTB_208
PRO_110,114.533600521502,PRO_110
RCTB_66,114.422060458949,RCTB_66
CAT_74,113.672923475795,CAT_74
PRO_133,113.578625579961,PRO_133
RCTB_142,112.870812148188,RCTB_142
RCTB_42,112.602812898341,RCTB_42
PRO_30,112.590294806208,PRO_30
RCTB_139,112.293792452626,RCTB_139
RCTB_NumAliphaticHeterocycles,111.983104303332,RCTB_NumAliphaticHeterocycles
RCTB_NumAliphaticCarbocycles,111.515951603279,RCTB_NumAliphaticCarbocycles
RCTB_26,110.498147760514,RCTB_26
RCTB_69,110.334141550065,RCTB_69
PRO_168,110.030370867954,PRO_168
RCTA_141,108.927527615646,RCTA_141
PRO_162,108.83239315349,PRO_162
PRO_45,108.795094236574,PRO_45
PRO_200,108.424493556711,PRO_200
RCTB_187,108.128868241517,RCTB_187
RCTA_29,107.848756866419,RCTA_29
CAT_104,107.505537233236,CAT_104
RCTB_113,107.313662487114,RCTB_113
RCTB_174,107.286378255207,RCTB_174
RCTB_134,107.098775236786,RCTB_134
PRO_PEOE_VSA3,107.08354816421,PRO_PEOE_VSA3
RCTB_138,106.201086929646,RCTB_138
RCTA_PEOE_VSA1,106.158935649215,RCTA_PEOE_VSA1
CAT_133,106.144679385632,CAT_133
PRO_216,105.828224642995,PRO_216
PRO_102,105.431983564052,PRO_102
PRO_75,105.370152532964,PRO_75
CAT_214,104.18942712133,CAT_214
PRO_112,103.694972006659,PRO_112
RCTA_NumSaturatedRings,103.637074299894,RCTA_NumSaturatedRings
RCTB_192,103.328775385821,RCTB_192
RCTA_NumHAcceptors,101.592018901384,RCTA_NumHAcceptors
PRO_183,101.097187919538,PRO_183
PRO_7,100.588396942461,PRO_7
PRO_NumAliphaticCarbocycles,100.569944711186,PRO_NumAliphaticCarbocycles
PRO_192,99.5722478954777,PRO_192
RCTB_79,98.5328702134054,RCTB_79
PRO_84,98.3741496404673,PRO_84
PRO_135,98.1518184021325,PRO_135
PRO_233,97.1619824338394,PRO_233
RCTB_77,97.006359924201,RCTB_77
CAT_fr_Al_OH_noTert,96.8758616001359,CAT_fr_Al_OH_noTert
RCTB_249,96.5360604753855,RCTB_249
RCTA_NOCount,96.3360980576709,RCTA_NOCount
RCTB_4,95.4650068245239,RCTB_4
CAT_PEOE_VSA6,94.5833850740969,CAT_PEOE_VSA6
PRO_fr_ester,94.0973400464857,PRO_fr_ester
CAT_fr_halogen,94.0765975242089,CAT_fr_halogen
CAT_PEOE_VSA2,94.063093514506,CAT_PEOE_VSA2
CAT_SlogP_VSA12,93.9945923909909,CAT_SlogP_VSA12
RCTB_NumSaturatedHeterocycles,92.5607170831204,RCTB_NumSaturatedHeterocycles
PRO_121,92.5031352386697,PRO_121
RCTB_129,89.7919398218383,RCTB_129
PRO_37,89.7697741805551,PRO_37
PRO_21,89.1559570198723,PRO_21
PRO_248,88.0071556113352,PRO_248
RCTA_RingCount,87.7029022542458,RCTA_RingCount
CAT_114,87.4027699499032,CAT_114
PRO_NumHDonors,86.9588125313249,PRO_NumHDonors
CAT_200,85.9620741209679,CAT_200
RCTB_fr_bicyclic,84.9527543400639,RCTB_fr_bicyclic
PRO_58,84.2626601674489,PRO_58
PRO_77,84.110707991259,PRO_77
CAT_SlogP_VSA8,83.9668863116118,CAT_SlogP_VSA8
RCTB_54,83.7467220869012,RCTB_54
RCTB_94,83.0798154897023,RCTB_94
PRO_222,82.1457752930568,PRO_222
RCTA_232,81.6621836682092,RCTA_232
RCTA_216,81.6488644940077,RCTA_216
CAT_fr_benzene,81.3562659059218,CAT_fr_benzene
PRO_164,81.0851457759209,PRO_164
RCTA_NumAliphaticRings,81.014790124972,RCTA_NumAliphaticRings
RCTB_100,80.7578491630828,RCTB_100
PRO_fr_C_O,80.6271560315328,PRO_fr_C_O
PRO_173,80.6236253560566,PRO_173
RCTA_122,79.3650137775883,RCTA_122
RCTA_NumAromaticRings,77.9454811969003,RCTA_NumAromaticRings
PRO_56,77.3167546832318,PRO_56
RCTA_180,77.1582649460127,RCTA_180
PRO_204,74.9527718314622,PRO_204
RCTA_fr_allylic_oxid,74.7493244066521,RCTA_fr_allylic_oxid
PRO_187,74.5969688198333,PRO_187
RCTB_173,74.3625416861389,RCTB_173
PRO_113,74.2070517467873,PRO_113
RCTA_199,74.2051554149651,RCTA_199
PRO_244,73.1081045847595,PRO_244
RCTA_111,73.0547460178111,RCTA_111
CAT_SMR_VSA2,72.0936307863361,CAT_SMR_VSA2
RCTA_94,71.7586185932527,RCTA_94
CAT_119,71.6838478844619,CAT_119
RCTA_83,71.647920201487,RCTA_83
RCTB_178,71.21242116639,RCTB_178
RCTA_172,69.2796394365498,RCTA_172
RCTA_169,68.4869621399524,RCTA_169
RCTB_196,64.5328430069659,RCTB_196
RCTB_140,63.2741701375291,RCTB_140
CAT_158,62.9629242786557,CAT_158
RCTA_80,62.8374922871972,RCTA_80
RCTB_81,62.4289906798558,RCTB_81
CAT_fr_ether,62.0951443113011,CAT_fr_ether
RCTB_146,61.6755452349009,RCTB_146
CAT_fr_C_O,61.3280457258993,CAT_fr_C_O
RCTA_182,61.2132008423991,RCTA_182
PRO_PEOE_VSA12,60.9851914592947,PRO_PEOE_VSA12
RCTB_fr_amide,60.5852043992712,RCTB_fr_amide
CAT_88,60.4286933590609,CAT_88
PRO_145,59.9726079422741,PRO_145
RCTA_SMR_VSA4,59.7689559729426,RCTA_SMR_VSA4
PRO_236,59.4320207317211,PRO_236
CAT_NHOHCount,59.1433164854829,CAT_NHOHCount
PRO_184,58.4162027023864,PRO_184
PRO_226,57.7094164751332,PRO_226
PRO_225,57.5218275093911,PRO_225
PRO_134,57.2260964679479,PRO_134
CAT_225,56.9899672098003,CAT_225
CAT_96,56.9406141208672,CAT_96
PRO_246,56.7366982421279,PRO_246
CAT_PEOE_VSA13,56.5173958151146,CAT_PEOE_VSA13
PRO_fr_para_hydroxylation,56.1696447044457,PRO_fr_para_hydroxylation
PRO_3,54.2641464108984,PRO_3
CAT_fr_NH0,53.8583912532266,CAT_fr_NH0
RCTA_38,53.75807877325,RCTA_38
RCTA_128,53.5380165668329,RCTA_128
CAT_NumHDonors,53.1942229273687,CAT_NumHDonors
CAT_13,53.1343897554852,CAT_13
CAT_80,52.0868240334643,CAT_80
CAT_100,51.7510653634153,CAT_100
RCTA_82,51.3918726478456,RCTA_82
RCTA_181,51.343033408101,RCTA_181
RCTA_7,50.5642126630709,RCTA_7
RCTA_39,50.1047575852949,RCTA_39
CAT_fr_methoxy,49.6491099234643,CAT_fr_methoxy
PRO_196,49.5954167303042,PRO_196
PRO_252,49.1632284966628,PRO_252
RCTA_175,48.7353297679103,RCTA_175
PRO_57,48.6955777664239,PRO_57
PRO_41,48.1598153201348,PRO_41
PRO_90,48.092757251643,PRO_90
RCTA_93,48.0624885313904,RCTA_93
CAT_NumAromaticCarbocycles,47.9909144142486,CAT_NumAromaticCarbocycles
RCTA_133,47.5531646368011,RCTA_133
RCTA_157,47.4165052912426,RCTA_157
CAT_fr_Al_OH,47.2146060602026,CAT_fr_Al_OH
RCTA_158,47.129757005038,RCTA_158
PRO_147,46.5306542271233,PRO_147
PRO_254,46.1984339999822,PRO_254
PRO_190,46.1030289776869,PRO_190
RCTA_221,45.5753162258037,RCTA_221
RCTB_37,45.4656065058414,RCTB_37
RCTA_SMR_VSA2,45.059915649036,RCTA_SMR_VSA2
RCTA_200,44.9315362310832,RCTA_200
CAT_175,44.7647767421857,CAT_175
CAT_138,44.267575801899,CAT_138
CAT_fr_C_O_noCOO,43.8598792596453,CAT_fr_C_O_noCOO
PRO_245,43.8215150030914,PRO_245
CAT_136,43.4516418767424,CAT_136
RCTA_107,43.3725008321889,RCTA_107
RCTA_73,43.2669693320682,RCTA_73
CAT_249,43.2563128383005,CAT_249
CAT_230,43.0732731840198,CAT_230
RCTA_NumAromaticCarbocycles,42.9097142772702,RCTA_NumAromaticCarbocycles
RCTA_136,42.6370242778495,RCTA_136
RCTA_145,42.4546579119206,RCTA_145
RCTA_101,42.4031002630511,RCTA_101
PRO_81,42.3703376720466,PRO_81
PRO_47,41.6765810312373,PRO_47
RCTA_214,41.6027004904898,RCTA_214
RCTA_64,40.852929119917,RCTA_64
RCTA_NumAliphaticHeterocycles,40.7734892023079,RCTA_NumAliphaticHeterocycles
RCTA_147,40.0878332336879,RCTA_147
CAT_64,39.7914151888448,CAT_64
RCTA_250,39.7166281979291,RCTA_250
RCTA_36,39.628618931363,RCTA_36
RCTA_185,38.7447504125641,RCTA_185
CAT_179,38.70991040971,CAT_179
RCTA_189,38.1873390176997,RCTA_189
CAT_125,37.5326218218797,CAT_125
CAT_141,37.0427651567774,CAT_141
RCTB_58,36.6360471067082,RCTB_58
PRO_fr_amide,36.4488216280252,PRO_fr_amide
PRO_118,36.0713621624934,PRO_118
CAT_182,36.0664432151802,CAT_182
PRO_229,35.9212088703699,PRO_229
PRO_48,35.8824224849459,PRO_48
RCTA_119,35.6854310326414,RCTA_119
RCTA_1,35.3830087140292,RCTA_1
RCTA_86,35.2769235191968,RCTA_86
CAT_33,35.2301927154949,CAT_33
RCTA_15,35.218496996343,RCTA_15
CAT_81,35.1498126618495,CAT_81
PRO_49,34.9643763188987,PRO_49
RCTA_fr_benzene,34.4071990377941,RCTA_fr_benzene
RCTA_183,34.2936715692983,RCTA_183
RCTA_92,34.1726793295483,RCTA_92
PRO_92,33.5733233393869,PRO_92
PRO_250,33.4073529306666,PRO_250
RCTA_138,33.3838317816506,RCTA_138
PRO_144,32.4186176733124,PRO_144
RCTA_63,31.1846940167866,RCTA_63
RCTA_150,31.0159431833539,RCTA_150
RCTA_26,30.9353765333064,RCTA_26
RCTB_53,30.8882001272669,RCTB_53
RCTA_207,30.8085198807202,RCTA_207
CAT_122,29.180903921012,CAT_122
PRO_36,28.3965948928048,PRO_36
PRO_83,28.364198696425,PRO_83
RCTA_191,27.9819935991347,RCTA_191
RCTA_184,27.6421042276816,RCTA_184
CAT_57,27.5568875636192,CAT_57
CAT_39,27.183856740393,CAT_39
CAT_211,26.5609515893607,CAT_211
CAT_113,25.8154736745648,CAT_113
PRO_100,24.7589664930744,PRO_100
CAT_137,23.8065088420694,CAT_137
CAT_fr_ketone,23.6794997102402,CAT_fr_ketone
CAT_228,22.9415701237244,CAT_228
RCTA_178,22.8439683366648,RCTA_178
CAT_237,22.6495910959877,CAT_237
RCTA_159,22.1276498559036,RCTA_159
CAT_NumAromaticHeterocycles,21.8144498028713,CAT_NumAromaticHeterocycles
CAT_28,20.8939361101481,CAT_28
RCTA_76,20.0386444803295,RCTA_76
CAT_73,19.6167599086628,CAT_73
CAT_SMR_VSA3,18.2382890537632,CAT_SMR_VSA3
RCTA_135,17.9366779295302,RCTA_135
CAT_183,17.7676553361671,CAT_183
CAT_fr_Ar_N,17.0818470473245,CAT_fr_Ar_N
RCTA_98,14.6820504173126,RCTA_98
RCTA_226,14.4129032558424,RCTA_226
CAT_203,13.6649789629914,CAT_203
CAT_fr_pyridine,12.3864754537474,CAT_fr_pyridine
RCTA_81,11.955530921668,RCTA_81
CAT_51,10.4948143903062,CAT_51
RCTA_100,10.379153016428,RCTA_100
RCTA_79,9.47956055502774,RCTA_79
CAT_160,9.11417211870255,CAT_160
CAT_59,6.46920384154638,CAT_59
RCTA_144,5.42150017015787,RCTA_144
RCTA_Ipc,0.190816666666666,RCTA_Ipc
RCTB_Ipc,0,RCTB_Ipc
CAT_Ipc,0,CAT_Ipc
PRO_Ipc,0,PRO_Ipc
